plate,well,compound,path,C1,C2,C3,C4,C5,moa
P015083,H15,dmso,/mnt/micro-images-pvc/specs935-v1/specs935-v1-FA-P015083-U2OS-48h-P4-L2/2021-12-21/863,specs935-v1-FA-P015083-U2OS-48h-P4-L2_H15_s9_w1B7BF2D5F-5ACA-46CA-AC13-31EA70AFE59E.tif,specs935-v1-FA-P015083-U2OS-48h-P4-L2_H15_s9_w2CD8C80C3-F7BD-4109-A08D-3459FED6E8F3.tif,specs935-v1-FA-P015083-U2OS-48h-P4-L2_H15_s9_w3C51144AA-48AB-450E-AC36-DC5D0A7043A8.tif,specs935-v1-FA-P015083-U2OS-48h-P4-L2_H15_s9_w49DEF3C9C-4D77-4B22-8EEB-E5F1BCE23DCE.tif,specs935-v1-FA-P015083-U2OS-48h-P4-L2_H15_s9_w5CF1A0CA1-6F70-469E-96DD-8ED56E9B94A2.tif,dmso
P015083,I11,dmso,/mnt/micro-images-pvc/specs935-v1/specs935-v1-FA-P015083-U2OS-48h-P4-L2/2021-12-21/863,specs935-v1-FA-P015083-U2OS-48h-P4-L2_I11_s1_w13CDA95B1-6E72-475F-93D3-83A24BFC966A.tif,specs935-v1-FA-P015083-U2OS-48h-P4-L2_I11_s1_w2CDBC53B4-C713-4FD2-8DAC-DA15BF49C0C7.tif,specs935-v1-FA-P015083-U2OS-48h-P4-L2_I11_s1_w32D4B011E-EC20-4BF6-88B9-D7CAEDEC5135.tif,specs935-v1-FA-P015083-U2OS-48h-P4-L2_I11_s1_w4336090AC-47E4-4AB3-8D96-CD7C3EB29EF1.tif,specs935-v1-FA-P015083-U2OS-48h-P4-L2_I11_s1_w56367C10A-114A-4C96-AB52-7D8B6D3FC2A7.tif,dmso
P015083,I11,dmso,/mnt/micro-images-pvc/specs935-v1/specs935-v1-FA-P015083-U2OS-48h-P4-L2/2021-12-21/863,specs935-v1-FA-P015083-U2OS-48h-P4-L2_I11_s2_w1E89432AF-FCEA-43BC-B5E3-8F571920D0A7.tif,specs935-v1-FA-P015083-U2OS-48h-P4-L2_I11_s2_w2117EADC5-690F-4439-AA20-EA38975F8E4D.tif,specs935-v1-FA-P015083-U2OS-48h-P4-L2_I11_s2_w3311CC5AB-5FED-4BC1-992C-640CBB3F006C.tif,specs935-v1-FA-P015083-U2OS-48h-P4-L2_I11_s2_w4D9E029AD-04B4-4EE2-8880-307DF1169C7E.tif,specs935-v1-FA-P015083-U2OS-48h-P4-L2_I11_s2_w5CA5EA09B-3A8F-46A1-8DFF-04E785208445.tif,dmso
P015083,I11,dmso,/mnt/micro-images-pvc/specs935-v1/specs935-v1-FA-P015083-U2OS-48h-P4-L2/2021-12-21/863,specs935-v1-FA-P015083-U2OS-48h-P4-L2_I11_s3_w1871E71AB-77D3-4697-B010-19A6EB3AB4FF.tif,specs935-v1-FA-P015083-U2OS-48h-P4-L2_I11_s3_w2521EBB71-1AA3-48ED-9646-EEC9E324A8E7.tif,specs935-v1-FA-P015083-U2OS-48h-P4-L2_I11_s3_w3443AB29B-A970-4635-9F15-9F6472AF0D34.tif,specs935-v1-FA-P015083-U2OS-48h-P4-L2_I11_s3_w42407EBA2-7A37-4ED1-92CA-86FDE19AA268.tif,specs935-v1-FA-P015083-U2OS-48h-P4-L2_I11_s3_w5215F22B6-6300-4075-BA81-7FC77A957EA0.tif,dmso
P015083,I11,dmso,/mnt/micro-images-pvc/specs935-v1/specs935-v1-FA-P015083-U2OS-48h-P4-L2/2021-12-21/863,specs935-v1-FA-P015083-U2OS-48h-P4-L2_I11_s4_w110509655-E00D-4AE3-8FEC-5957DC94F927.tif,specs935-v1-FA-P015083-U2OS-48h-P4-L2_I11_s4_w263D0E5CE-AA80-4204-A281-25AB5C606C68.tif,specs935-v1-FA-P015083-U2OS-48h-P4-L2_I11_s4_w3C5879AD5-3811-441C-9121-2016EA0827BC.tif,specs935-v1-FA-P015083-U2OS-48h-P4-L2_I11_s4_w410DAA9A2-C3BB-42C2-9BFF-3908FDA8E545.tif,specs935-v1-FA-P015083-U2OS-48h-P4-L2_I11_s4_w56920E233-88C5-4DD3-A65A-50ED6B7A5BFD.tif,dmso
P015083,I11,dmso,/mnt/micro-images-pvc/specs935-v1/specs935-v1-FA-P015083-U2OS-48h-P4-L2/2021-12-21/863,specs935-v1-FA-P015083-U2OS-48h-P4-L2_I11_s5_w14865916F-0221-4BF9-8859-7DC0D4E32F8B.tif,specs935-v1-FA-P015083-U2OS-48h-P4-L2_I11_s5_w228185CFB-18CC-461B-91F8-1C98A3408D3F.tif,specs935-v1-FA-P015083-U2OS-48h-P4-L2_I11_s5_w3D335EF0D-AEAF-4C2E-B3E5-41CABDAA0AEA.tif,specs935-v1-FA-P015083-U2OS-48h-P4-L2_I11_s5_w476BFF454-5CDD-4422-8C94-0405BF169A2B.tif,specs935-v1-FA-P015083-U2OS-48h-P4-L2_I11_s5_w54F13201A-7A4C-4160-80F2-9F8BE0D0634C.tif,dmso
P015083,I11,dmso,/mnt/micro-images-pvc/specs935-v1/specs935-v1-FA-P015083-U2OS-48h-P4-L2/2021-12-21/863,specs935-v1-FA-P015083-U2OS-48h-P4-L2_I11_s6_w1974EDAE1-F38E-41DB-A67A-5DEF2BEE2875.tif,specs935-v1-FA-P015083-U2OS-48h-P4-L2_I11_s6_w2A1AF6D72-EC17-4C6D-AEB9-7B9F3BBFC253.tif,specs935-v1-FA-P015083-U2OS-48h-P4-L2_I11_s6_w348929127-E0F4-4092-8982-D345AFC66EE5.tif,specs935-v1-FA-P015083-U2OS-48h-P4-L2_I11_s6_w4D17BF171-C848-41AB-A577-4E167F9D67EB.tif,specs935-v1-FA-P015083-U2OS-48h-P4-L2_I11_s6_w5C8108551-8132-490C-BB2B-60DEF07A5692.tif,dmso
P015083,I11,dmso,/mnt/micro-images-pvc/specs935-v1/specs935-v1-FA-P015083-U2OS-48h-P4-L2/2021-12-21/863,specs935-v1-FA-P015083-U2OS-48h-P4-L2_I11_s7_w1764D6BA0-33AF-4318-B30D-024C1A9C051E.tif,specs935-v1-FA-P015083-U2OS-48h-P4-L2_I11_s7_w2020A0BAC-578E-4377-A295-E9AEF4E8CAFA.tif,specs935-v1-FA-P015083-U2OS-48h-P4-L2_I11_s7_w313D70A15-B0D1-4951-89EF-83E2750E92B6.tif,specs935-v1-FA-P015083-U2OS-48h-P4-L2_I11_s7_w4E5CD0D49-A4E6-482D-B624-4B73518D2266.tif,specs935-v1-FA-P015083-U2OS-48h-P4-L2_I11_s7_w59AE26A8B-3F20-4ECA-85A4-A0524599D163.tif,dmso
P015083,I11,dmso,/mnt/micro-images-pvc/specs935-v1/specs935-v1-FA-P015083-U2OS-48h-P4-L2/2021-12-21/863,specs935-v1-FA-P015083-U2OS-48h-P4-L2_I11_s8_w111931331-5F23-4A94-8626-A4374B9F7F0F.tif,specs935-v1-FA-P015083-U2OS-48h-P4-L2_I11_s8_w29FBBB5B6-4EFA-43A3-8D8E-31F803690E2C.tif,specs935-v1-FA-P015083-U2OS-48h-P4-L2_I11_s8_w3E49504A5-707E-4034-A15F-A283CCA27534.tif,specs935-v1-FA-P015083-U2OS-48h-P4-L2_I11_s8_w4B55512EA-BCD5-4DFF-BE7B-94DBD94D3CF6.tif,specs935-v1-FA-P015083-U2OS-48h-P4-L2_I11_s8_w596215E92-AB89-44C1-AD12-5A972A00AA0E.tif,dmso
P015083,I11,dmso,/mnt/micro-images-pvc/specs935-v1/specs935-v1-FA-P015083-U2OS-48h-P4-L2/2021-12-21/863,specs935-v1-FA-P015083-U2OS-48h-P4-L2_I11_s9_w161C29BA3-7059-46B2-8DF1-DAF20D8E6EC9.tif,specs935-v1-FA-P015083-U2OS-48h-P4-L2_I11_s9_w20C32669D-3D07-4B3C-8273-840D4D049C86.tif,specs935-v1-FA-P015083-U2OS-48h-P4-L2_I11_s9_w34802BF6B-FB40-4F8C-A9C9-6AD571181C1D.tif,specs935-v1-FA-P015083-U2OS-48h-P4-L2_I11_s9_w494548B32-C723-427E-A1CA-E876A2F2B308.tif,specs935-v1-FA-P015083-U2OS-48h-P4-L2_I11_s9_w581548461-B246-49AA-8961-426E594C2027.tif,dmso
P015083,J07,dmso,/mnt/micro-images-pvc/specs935-v1/specs935-v1-FA-P015083-U2OS-48h-P4-L2/2021-12-21/863,specs935-v1-FA-P015083-U2OS-48h-P4-L2_J07_s1_w1117D8125-0FB6-4BDD-AB11-86CACC7E93D3.tif,specs935-v1-FA-P015083-U2OS-48h-P4-L2_J07_s1_w25644B752-1760-4FCC-96F1-8963C7856339.tif,specs935-v1-FA-P015083-U2OS-48h-P4-L2_J07_s1_w39AFDBBD2-79BC-4361-9732-C80A9A749D1E.tif,specs935-v1-FA-P015083-U2OS-48h-P4-L2_J07_s1_w4CD2CA120-BC54-4448-ACCE-35A5CBB735DE.tif,specs935-v1-FA-P015083-U2OS-48h-P4-L2_J07_s1_w53917B386-38C3-41D9-BE40-5EB9E6FC0BF5.tif,dmso
P015083,J07,dmso,/mnt/micro-images-pvc/specs935-v1/specs935-v1-FA-P015083-U2OS-48h-P4-L2/2021-12-21/863,specs935-v1-FA-P015083-U2OS-48h-P4-L2_J07_s2_w137343F21-9666-4A80-91CB-B5B854C68E61.tif,specs935-v1-FA-P015083-U2OS-48h-P4-L2_J07_s2_w28FC1CB28-435F-48BF-A723-1902C46E79F0.tif,specs935-v1-FA-P015083-U2OS-48h-P4-L2_J07_s2_w3C0EBCE5E-261D-4B3D-B629-8868B3467676.tif,specs935-v1-FA-P015083-U2OS-48h-P4-L2_J07_s2_w4BB3D6337-0647-4E6C-A136-3C8352EC8A09.tif,specs935-v1-FA-P015083-U2OS-48h-P4-L2_J07_s2_w5BF957425-4C90-4C9F-A5F3-DBE1F618B9E1.tif,dmso
P015083,J07,dmso,/mnt/micro-images-pvc/specs935-v1/specs935-v1-FA-P015083-U2OS-48h-P4-L2/2021-12-21/863,specs935-v1-FA-P015083-U2OS-48h-P4-L2_J07_s3_w1DB927DAD-657D-4E3E-BC9B-46EC153A1DA4.tif,specs935-v1-FA-P015083-U2OS-48h-P4-L2_J07_s3_w227F38C60-C1CC-4D6C-BEAE-23EA13586B73.tif,specs935-v1-FA-P015083-U2OS-48h-P4-L2_J07_s3_w3D6E22DDC-F8A5-4A17-8D36-9CB2ACF5EBF1.tif,specs935-v1-FA-P015083-U2OS-48h-P4-L2_J07_s3_w49C9A7B12-6102-4321-ABB0-3E639F7EBCE1.tif,specs935-v1-FA-P015083-U2OS-48h-P4-L2_J07_s3_w515ED6A27-AF10-4C7C-BABD-ACCAC80D14D8.tif,dmso
P015083,J07,dmso,/mnt/micro-images-pvc/specs935-v1/specs935-v1-FA-P015083-U2OS-48h-P4-L2/2021-12-21/863,specs935-v1-FA-P015083-U2OS-48h-P4-L2_J07_s4_w1A6154B88-9124-49CA-8645-ABF46F02A7AC.tif,specs935-v1-FA-P015083-U2OS-48h-P4-L2_J07_s4_w2202F4CF7-F350-46E6-9871-AC76B6F50539.tif,specs935-v1-FA-P015083-U2OS-48h-P4-L2_J07_s4_w3D5D91328-DC1F-471B-9654-7DDB197BBB67.tif,specs935-v1-FA-P015083-U2OS-48h-P4-L2_J07_s4_w4A3968AE1-10FE-42B7-9843-D8DA30434156.tif,specs935-v1-FA-P015083-U2OS-48h-P4-L2_J07_s4_w57EFAF9FA-B0E8-4E46-99A2-5DE16F4F4B33.tif,dmso
P015083,J07,dmso,/mnt/micro-images-pvc/specs935-v1/specs935-v1-FA-P015083-U2OS-48h-P4-L2/2021-12-21/863,specs935-v1-FA-P015083-U2OS-48h-P4-L2_J07_s5_w1B8D73CD4-6257-4BA5-B0BB-2CD6E5D94242.tif,specs935-v1-FA-P015083-U2OS-48h-P4-L2_J07_s5_w27270D483-BF01-41C0-A51B-231BC2BB4822.tif,specs935-v1-FA-P015083-U2OS-48h-P4-L2_J07_s5_w37CA0D123-ED2F-4A25-AF0E-077E22DBFAE6.tif,specs935-v1-FA-P015083-U2OS-48h-P4-L2_J07_s5_w4BDE674EB-A175-4F01-90FD-F79533912608.tif,specs935-v1-FA-P015083-U2OS-48h-P4-L2_J07_s5_w5FF2292D0-D363-46C4-8DB9-93A4830359D9.tif,dmso
P015083,J07,dmso,/mnt/micro-images-pvc/specs935-v1/specs935-v1-FA-P015083-U2OS-48h-P4-L2/2021-12-21/863,specs935-v1-FA-P015083-U2OS-48h-P4-L2_J07_s6_w1FEE41514-6417-474C-89DA-8BF26908684F.tif,specs935-v1-FA-P015083-U2OS-48h-P4-L2_J07_s6_w25BF5A15C-DC41-4B2F-BC3B-D19943C158FF.tif,specs935-v1-FA-P015083-U2OS-48h-P4-L2_J07_s6_w35F91AF23-9F48-43CF-BF41-7316AE1A95D9.tif,specs935-v1-FA-P015083-U2OS-48h-P4-L2_J07_s6_w4C1B975C5-2BBD-4438-B01E-D05B5925E611.tif,specs935-v1-FA-P015083-U2OS-48h-P4-L2_J07_s6_w5C978DDA2-5DB3-414D-B0C2-E1FD5490AB56.tif,dmso
P015083,J07,dmso,/mnt/micro-images-pvc/specs935-v1/specs935-v1-FA-P015083-U2OS-48h-P4-L2/2021-12-21/863,specs935-v1-FA-P015083-U2OS-48h-P4-L2_J07_s7_w120411C55-B249-4E39-8BC7-47FE536E176B.tif,specs935-v1-FA-P015083-U2OS-48h-P4-L2_J07_s7_w2D3532706-0544-49BB-9957-2B80338E6523.tif,specs935-v1-FA-P015083-U2OS-48h-P4-L2_J07_s7_w31D180F58-A328-4254-91E3-D39AD2CDC496.tif,specs935-v1-FA-P015083-U2OS-48h-P4-L2_J07_s7_w4851E57E8-3071-46B4-8019-FAB2B5B2CA4D.tif,specs935-v1-FA-P015083-U2OS-48h-P4-L2_J07_s7_w52C4FB2D8-49C9-41D9-B961-EE9C447CBBCB.tif,dmso
P015083,J07,dmso,/mnt/micro-images-pvc/specs935-v1/specs935-v1-FA-P015083-U2OS-48h-P4-L2/2021-12-21/863,specs935-v1-FA-P015083-U2OS-48h-P4-L2_J07_s8_w1B72BFD52-B4C4-4E64-BD2F-5D0F0180D540.tif,specs935-v1-FA-P015083-U2OS-48h-P4-L2_J07_s8_w2B1A77EC2-6ECD-4CFB-A07A-B641283D9C1E.tif,specs935-v1-FA-P015083-U2OS-48h-P4-L2_J07_s8_w327BD1AEB-43F8-40FE-836A-27AB3AA37164.tif,specs935-v1-FA-P015083-U2OS-48h-P4-L2_J07_s8_w479FE5320-AC45-4AB5-A92A-F18923C461C8.tif,specs935-v1-FA-P015083-U2OS-48h-P4-L2_J07_s8_w5B96BEB74-7796-4826-BF7C-2BD6529392A9.tif,dmso
P015083,J07,dmso,/mnt/micro-images-pvc/specs935-v1/specs935-v1-FA-P015083-U2OS-48h-P4-L2/2021-12-21/863,specs935-v1-FA-P015083-U2OS-48h-P4-L2_J07_s9_w1EAF82FFD-8528-45C7-9A19-8C4CBD352858.tif,specs935-v1-FA-P015083-U2OS-48h-P4-L2_J07_s9_w2166D3299-6921-42F5-92CA-B3F8BF19BCD3.tif,specs935-v1-FA-P015083-U2OS-48h-P4-L2_J07_s9_w3E8E24ECB-EAB6-4DB9-AF43-882BF0381F17.tif,specs935-v1-FA-P015083-U2OS-48h-P4-L2_J07_s9_w433569946-2AEC-4F50-BF12-0174BE8A861E.tif,specs935-v1-FA-P015083-U2OS-48h-P4-L2_J07_s9_w5B0826DE0-D530-4B31-BC7E-F95DFC5959B1.tif,dmso
P015083,K16,dmso,/mnt/micro-images-pvc/specs935-v1/specs935-v1-FA-P015083-U2OS-48h-P4-L2/2021-12-21/863,specs935-v1-FA-P015083-U2OS-48h-P4-L2_K16_s1_w1246B7A00-8B0B-479A-9A25-ACE428962B40.tif,specs935-v1-FA-P015083-U2OS-48h-P4-L2_K16_s1_w2EF5E7B5C-7BD0-4A5E-AC05-B6A190539515.tif,specs935-v1-FA-P015083-U2OS-48h-P4-L2_K16_s1_w308108DAA-313C-4FF5-97EA-6890A0A80FAB.tif,specs935-v1-FA-P015083-U2OS-48h-P4-L2_K16_s1_w4FE00FE70-7278-442F-B2BF-614E3D642F70.tif,specs935-v1-FA-P015083-U2OS-48h-P4-L2_K16_s1_w5C3566521-E1EF-4919-827D-5860A84F71EE.tif,dmso
P015083,K16,dmso,/mnt/micro-images-pvc/specs935-v1/specs935-v1-FA-P015083-U2OS-48h-P4-L2/2021-12-21/863,specs935-v1-FA-P015083-U2OS-48h-P4-L2_K16_s2_w1059DA5F1-BBAE-454D-9F99-3BB658AC0A8F.tif,specs935-v1-FA-P015083-U2OS-48h-P4-L2_K16_s2_w2D122704A-F41D-450F-85ED-19E871AFF8D8.tif,specs935-v1-FA-P015083-U2OS-48h-P4-L2_K16_s2_w39193706A-951D-4B59-B8A7-0BEAE1B0D6D3.tif,specs935-v1-FA-P015083-U2OS-48h-P4-L2_K16_s2_w458CC2BC3-A7EF-44D0-AB36-D007FC6941F9.tif,specs935-v1-FA-P015083-U2OS-48h-P4-L2_K16_s2_w50F973348-81CE-48B5-A3DA-FF0D1A843D9B.tif,dmso
P015083,K16,dmso,/mnt/micro-images-pvc/specs935-v1/specs935-v1-FA-P015083-U2OS-48h-P4-L2/2021-12-21/863,specs935-v1-FA-P015083-U2OS-48h-P4-L2_K16_s3_w15E81FB73-C1F7-4650-9074-D976C59D8C36.tif,specs935-v1-FA-P015083-U2OS-48h-P4-L2_K16_s3_w2180096A6-C0D2-4BDF-9621-46E01BBDC8A6.tif,specs935-v1-FA-P015083-U2OS-48h-P4-L2_K16_s3_w32CEBD190-090C-42AD-B0EE-385BFD9EB54A.tif,specs935-v1-FA-P015083-U2OS-48h-P4-L2_K16_s3_w47626BC8E-70DB-4938-8CC9-BDDB62D6417B.tif,specs935-v1-FA-P015083-U2OS-48h-P4-L2_K16_s3_w5E44E7775-4A99-4D28-BA7C-299DF294B9A6.tif,dmso
P015083,K16,dmso,/mnt/micro-images-pvc/specs935-v1/specs935-v1-FA-P015083-U2OS-48h-P4-L2/2021-12-21/863,specs935-v1-FA-P015083-U2OS-48h-P4-L2_K16_s4_w1E3DCA76B-F499-473F-9017-BAAE48424F91.tif,specs935-v1-FA-P015083-U2OS-48h-P4-L2_K16_s4_w26E987276-8AF7-4F9C-9184-EA3DF3651AD8.tif,specs935-v1-FA-P015083-U2OS-48h-P4-L2_K16_s4_w3A07E18E1-C538-4B6C-89D0-55A2BFFB4535.tif,specs935-v1-FA-P015083-U2OS-48h-P4-L2_K16_s4_w44CC404AD-BDF9-40B0-BE0E-A2AF78025813.tif,specs935-v1-FA-P015083-U2OS-48h-P4-L2_K16_s4_w5FA2D721C-CBFF-415F-BC02-6B8DE59D3F6B.tif,dmso
P015083,K16,dmso,/mnt/micro-images-pvc/specs935-v1/specs935-v1-FA-P015083-U2OS-48h-P4-L2/2021-12-21/863,specs935-v1-FA-P015083-U2OS-48h-P4-L2_K16_s5_w1C2F41BC2-73D8-46CA-B9AD-12C15A1D682F.tif,specs935-v1-FA-P015083-U2OS-48h-P4-L2_K16_s5_w20B8CC1C2-DF30-4421-BBDD-283DBD965DB5.tif,specs935-v1-FA-P015083-U2OS-48h-P4-L2_K16_s5_w3D1BAB831-D1AB-46D7-95BF-D49790B2FDFB.tif,specs935-v1-FA-P015083-U2OS-48h-P4-L2_K16_s5_w4436C94C3-6C29-4412-8969-04C4C811D9B7.tif,specs935-v1-FA-P015083-U2OS-48h-P4-L2_K16_s5_w5E9E03632-4FC1-4F6F-8798-1B9A00AA5F82.tif,dmso
P015083,K16,dmso,/mnt/micro-images-pvc/specs935-v1/specs935-v1-FA-P015083-U2OS-48h-P4-L2/2021-12-21/863,specs935-v1-FA-P015083-U2OS-48h-P4-L2_K16_s6_w1C568FEC4-9674-430B-B466-F624F6F807B6.tif,specs935-v1-FA-P015083-U2OS-48h-P4-L2_K16_s6_w2284DA77E-3CBB-4C45-A8D1-3A453510EBC1.tif,specs935-v1-FA-P015083-U2OS-48h-P4-L2_K16_s6_w3AE998476-2129-4602-B9DD-09748334A5A4.tif,specs935-v1-FA-P015083-U2OS-48h-P4-L2_K16_s6_w4C45678E2-F669-486F-BFA2-ECFD8B3B387C.tif,specs935-v1-FA-P015083-U2OS-48h-P4-L2_K16_s6_w5E40411F7-F51C-49DC-B67E-98F63A05B111.tif,dmso
P015083,K16,dmso,/mnt/micro-images-pvc/specs935-v1/specs935-v1-FA-P015083-U2OS-48h-P4-L2/2021-12-21/863,specs935-v1-FA-P015083-U2OS-48h-P4-L2_K16_s7_w11892B748-5C26-4F74-A9C7-0B3808138131.tif,specs935-v1-FA-P015083-U2OS-48h-P4-L2_K16_s7_w2A8152ACA-26B8-45F6-85E9-62B5A425B1F5.tif,specs935-v1-FA-P015083-U2OS-48h-P4-L2_K16_s7_w3FC1E64F3-34F2-4475-9C61-9108A091854F.tif,specs935-v1-FA-P015083-U2OS-48h-P4-L2_K16_s7_w4E3E5E206-ADA6-4863-8474-7C21B08D5061.tif,specs935-v1-FA-P015083-U2OS-48h-P4-L2_K16_s7_w519FC6B47-B2A9-44D1-A9F9-36A03371F055.tif,dmso
P015083,K16,dmso,/mnt/micro-images-pvc/specs935-v1/specs935-v1-FA-P015083-U2OS-48h-P4-L2/2021-12-21/863,specs935-v1-FA-P015083-U2OS-48h-P4-L2_K16_s8_w1ED4D11AB-AEFB-416E-B3AD-89B1F2F09D76.tif,specs935-v1-FA-P015083-U2OS-48h-P4-L2_K16_s8_w268CE4048-E726-4E20-944D-63552167AB2D.tif,specs935-v1-FA-P015083-U2OS-48h-P4-L2_K16_s8_w3CF43C6FB-5161-43D7-B138-D3EC3DF1CDA0.tif,specs935-v1-FA-P015083-U2OS-48h-P4-L2_K16_s8_w42BED417D-0B1C-48A3-9E8D-BB60841D7D21.tif,specs935-v1-FA-P015083-U2OS-48h-P4-L2_K16_s8_w5B1EE1871-7E8F-4F3C-8E90-34D65FFCADB9.tif,dmso
P015083,K16,dmso,/mnt/micro-images-pvc/specs935-v1/specs935-v1-FA-P015083-U2OS-48h-P4-L2/2021-12-21/863,specs935-v1-FA-P015083-U2OS-48h-P4-L2_K16_s9_w12E6C6F6F-D25E-43DC-AB69-3138D0D4E9C4.tif,specs935-v1-FA-P015083-U2OS-48h-P4-L2_K16_s9_w2469AE1BA-3D49-409B-9066-994A29078749.tif,specs935-v1-FA-P015083-U2OS-48h-P4-L2_K16_s9_w3F83679B4-6DD0-4C6F-AC5B-B5556B699AF7.tif,specs935-v1-FA-P015083-U2OS-48h-P4-L2_K16_s9_w4B2930C6B-144F-4959-BAEC-76F1C77F069A.tif,specs935-v1-FA-P015083-U2OS-48h-P4-L2_K16_s9_w5566857F5-E8B7-4E61-AD9C-6901355B8601.tif,dmso
P015083,M03,dmso,/mnt/micro-images-pvc/specs935-v1/specs935-v1-FA-P015083-U2OS-48h-P4-L2/2021-12-21/863,specs935-v1-FA-P015083-U2OS-48h-P4-L2_M03_s1_w1549D3E2C-7F51-4E9F-A5E3-BBE5FEF925C2.tif,specs935-v1-FA-P015083-U2OS-48h-P4-L2_M03_s1_w2C49D2ABA-DC22-48EB-A187-95A5F97E3AE0.tif,specs935-v1-FA-P015083-U2OS-48h-P4-L2_M03_s1_w3F908CEFC-10C8-4448-917E-8EABCF1A894E.tif,specs935-v1-FA-P015083-U2OS-48h-P4-L2_M03_s1_w402393296-00AC-41E9-AA54-D1C368C940F3.tif,specs935-v1-FA-P015083-U2OS-48h-P4-L2_M03_s1_w5412E4BB3-0588-451D-8BC5-2432FFC3D8D2.tif,dmso
P015083,M03,dmso,/mnt/micro-images-pvc/specs935-v1/specs935-v1-FA-P015083-U2OS-48h-P4-L2/2021-12-21/863,specs935-v1-FA-P015083-U2OS-48h-P4-L2_M03_s2_w18408D4E8-E81B-495F-8037-200D7DCF1D26.tif,specs935-v1-FA-P015083-U2OS-48h-P4-L2_M03_s2_w2AF3F0C7C-084F-4E9F-A0FE-F2D784FB0C9D.tif,specs935-v1-FA-P015083-U2OS-48h-P4-L2_M03_s2_w318D3471F-A55A-4E93-9BF8-1A9202D1C300.tif,specs935-v1-FA-P015083-U2OS-48h-P4-L2_M03_s2_w4D10FE16A-E0DC-4802-83EB-5D9D2E348297.tif,specs935-v1-FA-P015083-U2OS-48h-P4-L2_M03_s2_w521DF7FFF-2423-49DE-8682-7ACA1656DD8B.tif,dmso
P015083,M03,dmso,/mnt/micro-images-pvc/specs935-v1/specs935-v1-FA-P015083-U2OS-48h-P4-L2/2021-12-21/863,specs935-v1-FA-P015083-U2OS-48h-P4-L2_M03_s3_w18A63DD66-F171-4D80-A2A9-FA619ED28DE9.tif,specs935-v1-FA-P015083-U2OS-48h-P4-L2_M03_s3_w2153D3F39-42D9-44FF-9941-8E0C9C9059E8.tif,specs935-v1-FA-P015083-U2OS-48h-P4-L2_M03_s3_w3316561AB-CDA7-4E36-BC50-EE1EA9DE2B86.tif,specs935-v1-FA-P015083-U2OS-48h-P4-L2_M03_s3_w48260196A-09A8-44A5-BCCE-C04E2138924F.tif,specs935-v1-FA-P015083-U2OS-48h-P4-L2_M03_s3_w563F393ED-DE00-4185-B485-79B0E5406A1A.tif,dmso
P015083,M03,dmso,/mnt/micro-images-pvc/specs935-v1/specs935-v1-FA-P015083-U2OS-48h-P4-L2/2021-12-21/863,specs935-v1-FA-P015083-U2OS-48h-P4-L2_M03_s4_w1DB56ECCB-C056-4466-8002-5C85FF24A204.tif,specs935-v1-FA-P015083-U2OS-48h-P4-L2_M03_s4_w219F0B916-73A9-4801-B3B4-EC9C8B21D3A0.tif,specs935-v1-FA-P015083-U2OS-48h-P4-L2_M03_s4_w362A08C90-368C-418D-BAC8-948647CEB2A3.tif,specs935-v1-FA-P015083-U2OS-48h-P4-L2_M03_s4_w485ECC9D2-0391-461E-AC38-4BA9FF945889.tif,specs935-v1-FA-P015083-U2OS-48h-P4-L2_M03_s4_w5B4429B6C-E8FA-4CC7-B748-D178155EB601.tif,dmso
P015083,M03,dmso,/mnt/micro-images-pvc/specs935-v1/specs935-v1-FA-P015083-U2OS-48h-P4-L2/2021-12-21/863,specs935-v1-FA-P015083-U2OS-48h-P4-L2_M03_s5_w14E74E46B-6FFE-44B2-8D38-DD27BE3C8A18.tif,specs935-v1-FA-P015083-U2OS-48h-P4-L2_M03_s5_w2F748D3B7-B042-483E-9201-8E319C849E1B.tif,specs935-v1-FA-P015083-U2OS-48h-P4-L2_M03_s5_w30BEC9970-7A83-4C50-841C-74E46E5D30CA.tif,specs935-v1-FA-P015083-U2OS-48h-P4-L2_M03_s5_w42C51B65E-68BB-49AA-8043-441BB7CF340D.tif,specs935-v1-FA-P015083-U2OS-48h-P4-L2_M03_s5_w5978484C1-77F3-4057-BCFF-5ECB79BD362D.tif,dmso
P015083,M03,dmso,/mnt/micro-images-pvc/specs935-v1/specs935-v1-FA-P015083-U2OS-48h-P4-L2/2021-12-21/863,specs935-v1-FA-P015083-U2OS-48h-P4-L2_M03_s6_w1E2A98F7E-28A0-45CE-B796-E3FB718CB5A1.tif,specs935-v1-FA-P015083-U2OS-48h-P4-L2_M03_s6_w2DEF5E0B9-A17B-4FE1-A164-BB4E35FB34FE.tif,specs935-v1-FA-P015083-U2OS-48h-P4-L2_M03_s6_w37C96E3AF-906A-4B10-BF48-0581894436AE.tif,specs935-v1-FA-P015083-U2OS-48h-P4-L2_M03_s6_w42E995F06-CE2F-44B1-B35D-5F191F250637.tif,specs935-v1-FA-P015083-U2OS-48h-P4-L2_M03_s6_w57BD879B7-57A3-47A8-8561-114566F14F24.tif,dmso
