plate,well,site,bf_site,compound,path,moa
P015087,D10,s8,s5,CBK011558,/scratch2-shared/phil/downstream_moas_numpy_data/fl/specs935-v1-FA-P015087-U2OS-48h-P6-L2_D10_s8_w59839EF16-8FF7-492F-BCF9-F584F58BDA2B.npy,cyclooxygenase inhibitor
P015087,D14,s2,s1,CBK290013,/scratch2-shared/phil/downstream_moas_numpy_data/fl/specs935-v1-FA-P015087-U2OS-48h-P6-L2_D14_s2_w52BE6019D-EB22-4AD5-AB56-8F5F1AC06EAC.npy,cyclooxygenase inhibitor
P015087,D14,s4,s2,CBK290013,/scratch2-shared/phil/downstream_moas_numpy_data/fl/specs935-v1-FA-P015087-U2OS-48h-P6-L2_D14_s4_w54A54FE42-E025-473D-9905-8544E9D72949.npy,cyclooxygenase inhibitor
P015087,D14,s5,s3,CBK290013,/scratch2-shared/phil/downstream_moas_numpy_data/fl/specs935-v1-FA-P015087-U2OS-48h-P6-L2_D14_s5_w5F54A2F0A-2824-40FC-A14F-57247DB96E63.npy,cyclooxygenase inhibitor
P015087,D14,s6,s4,CBK290013,/scratch2-shared/phil/downstream_moas_numpy_data/fl/specs935-v1-FA-P015087-U2OS-48h-P6-L2_D14_s6_w58D6E1886-9A4B-4E3D-9887-2F19DC9D803A.npy,cyclooxygenase inhibitor
P015087,D14,s8,s5,CBK290013,/scratch2-shared/phil/downstream_moas_numpy_data/fl/specs935-v1-FA-P015087-U2OS-48h-P6-L2_D14_s8_w542338F37-0942-47FC-805C-02AE2EE7CACE.npy,cyclooxygenase inhibitor
P015087,D15,s2,s1,CBK011685,/scratch2-shared/phil/downstream_moas_numpy_data/fl/specs935-v1-FA-P015087-U2OS-48h-P6-L2_D15_s2_w5A0679EC5-F7A4-4CA2-8982-906B1F9E5528.npy,cyclooxygenase inhibitor
P015087,D15,s4,s2,CBK011685,/scratch2-shared/phil/downstream_moas_numpy_data/fl/specs935-v1-FA-P015087-U2OS-48h-P6-L2_D15_s4_w503F18A9E-900C-4781-AEFE-8A23460FA1C8.npy,cyclooxygenase inhibitor
P015087,D15,s5,s3,CBK011685,/scratch2-shared/phil/downstream_moas_numpy_data/fl/specs935-v1-FA-P015087-U2OS-48h-P6-L2_D15_s5_w59D5B5DB5-9214-4AD2-9A6E-8E55EE5DBFDE.npy,cyclooxygenase inhibitor
P015087,D15,s6,s4,CBK011685,/scratch2-shared/phil/downstream_moas_numpy_data/fl/specs935-v1-FA-P015087-U2OS-48h-P6-L2_D15_s6_w51A0BE002-8BC6-4A58-B70D-41E65A2A3DEF.npy,cyclooxygenase inhibitor
P015087,D15,s8,s5,CBK011685,/scratch2-shared/phil/downstream_moas_numpy_data/fl/specs935-v1-FA-P015087-U2OS-48h-P6-L2_D15_s8_w5B43AFF09-C15E-44CA-9ABC-FAF8CC94DDC2.npy,cyclooxygenase inhibitor
P015087,D16,s2,s1,CBK041778,/scratch2-shared/phil/downstream_moas_numpy_data/fl/specs935-v1-FA-P015087-U2OS-48h-P6-L2_D16_s2_w51F4FEC09-1221-458E-907E-762F6D5CA19F.npy,cyclooxygenase inhibitor
P015087,D16,s4,s2,CBK041778,/scratch2-shared/phil/downstream_moas_numpy_data/fl/specs935-v1-FA-P015087-U2OS-48h-P6-L2_D16_s4_w5962448D9-E512-4939-B253-0C78B7562C3B.npy,cyclooxygenase inhibitor
P015087,D16,s5,s3,CBK041778,/scratch2-shared/phil/downstream_moas_numpy_data/fl/specs935-v1-FA-P015087-U2OS-48h-P6-L2_D16_s5_w59B1E1EC9-67F8-4707-A94E-C65B8EF7F8FD.npy,cyclooxygenase inhibitor
P015087,D16,s6,s4,CBK041778,/scratch2-shared/phil/downstream_moas_numpy_data/fl/specs935-v1-FA-P015087-U2OS-48h-P6-L2_D16_s6_w5EF0FD698-5B13-406E-A2B9-0CE877296277.npy,cyclooxygenase inhibitor
P015087,D16,s8,s5,CBK041778,/scratch2-shared/phil/downstream_moas_numpy_data/fl/specs935-v1-FA-P015087-U2OS-48h-P6-L2_D16_s8_w5BBE78934-2C85-409D-8280-5046758D99C3.npy,cyclooxygenase inhibitor
P015087,D17,s2,s1,CBK200528,/scratch2-shared/phil/downstream_moas_numpy_data/fl/specs935-v1-FA-P015087-U2OS-48h-P6-L2_D17_s2_w5B9BC252A-D38D-4F77-B640-278CDEDF9630.npy,cyclooxygenase inhibitor
P015087,D17,s4,s2,CBK200528,/scratch2-shared/phil/downstream_moas_numpy_data/fl/specs935-v1-FA-P015087-U2OS-48h-P6-L2_D17_s4_w5D65ED508-A646-48EA-BD37-A23C05453F35.npy,cyclooxygenase inhibitor
P015087,D17,s5,s3,CBK200528,/scratch2-shared/phil/downstream_moas_numpy_data/fl/specs935-v1-FA-P015087-U2OS-48h-P6-L2_D17_s5_w5362E9BAB-F16B-4571-8160-89569632F9EA.npy,cyclooxygenase inhibitor
P015087,D17,s6,s4,CBK200528,/scratch2-shared/phil/downstream_moas_numpy_data/fl/specs935-v1-FA-P015087-U2OS-48h-P6-L2_D17_s6_w548A6FA31-F427-45BD-9332-3D5496FD334A.npy,cyclooxygenase inhibitor
P015087,D17,s8,s5,CBK200528,/scratch2-shared/phil/downstream_moas_numpy_data/fl/specs935-v1-FA-P015087-U2OS-48h-P6-L2_D17_s8_w5E2B3DBA5-9DCB-4C68-AD83-16934624D5AA.npy,cyclooxygenase inhibitor
P015087,D19,s2,s1,CBK023919,/scratch2-shared/phil/downstream_moas_numpy_data/fl/specs935-v1-FA-P015087-U2OS-48h-P6-L2_D19_s2_w5E797EF38-3EAD-449C-BDAC-CAA90F172583.npy,DNA polymerase inhibitor
P015087,D19,s4,s2,CBK023919,/scratch2-shared/phil/downstream_moas_numpy_data/fl/specs935-v1-FA-P015087-U2OS-48h-P6-L2_D19_s4_w5923B5F7A-0EDB-40D3-ADD3-497916909068.npy,DNA polymerase inhibitor
P015087,D19,s5,s3,CBK023919,/scratch2-shared/phil/downstream_moas_numpy_data/fl/specs935-v1-FA-P015087-U2OS-48h-P6-L2_D19_s5_w54400546C-D41A-406F-866D-DA0CA23D7068.npy,DNA polymerase inhibitor
P015087,D19,s6,s4,CBK023919,/scratch2-shared/phil/downstream_moas_numpy_data/fl/specs935-v1-FA-P015087-U2OS-48h-P6-L2_D19_s6_w56A4D07D5-C1AB-45C4-883A-4CB38E0491E1.npy,DNA polymerase inhibitor
P015087,D19,s8,s5,CBK023919,/scratch2-shared/phil/downstream_moas_numpy_data/fl/specs935-v1-FA-P015087-U2OS-48h-P6-L2_D19_s8_w50D4124F3-183F-4212-B8A2-7DD0ABA8D4AD.npy,DNA polymerase inhibitor
P015087,D20,s2,s1,CBK011617,/scratch2-shared/phil/downstream_moas_numpy_data/fl/specs935-v1-FA-P015087-U2OS-48h-P6-L2_D20_s2_w5BE43BE93-BE71-428B-9883-33E3163760E0.npy,cyclooxygenase inhibitor
P015087,D20,s4,s2,CBK011617,/scratch2-shared/phil/downstream_moas_numpy_data/fl/specs935-v1-FA-P015087-U2OS-48h-P6-L2_D20_s4_w538F80799-EDDA-4ECA-8984-6C8BE7349BAE.npy,cyclooxygenase inhibitor
P015087,D20,s5,s3,CBK011617,/scratch2-shared/phil/downstream_moas_numpy_data/fl/specs935-v1-FA-P015087-U2OS-48h-P6-L2_D20_s5_w55129ACE3-EC2A-42A3-A79A-E6A0BCBCDE99.npy,cyclooxygenase inhibitor
P015087,D20,s6,s4,CBK011617,/scratch2-shared/phil/downstream_moas_numpy_data/fl/specs935-v1-FA-P015087-U2OS-48h-P6-L2_D20_s6_w5D0D202DD-67BF-40EC-8B77-BC80B80C4441.npy,cyclooxygenase inhibitor
P015087,D20,s8,s5,CBK011617,/scratch2-shared/phil/downstream_moas_numpy_data/fl/specs935-v1-FA-P015087-U2OS-48h-P6-L2_D20_s8_w56F751FFC-6BF3-4703-BC42-61C2D9B523D3.npy,cyclooxygenase inhibitor
P015087,D23,s2,s1,CBK041537,/scratch2-shared/phil/downstream_moas_numpy_data/fl/specs935-v1-FA-P015087-U2OS-48h-P6-L2_D23_s2_w5519D9846-1E44-452B-9659-D5A76BF96A78.npy,cyclooxygenase inhibitor
P015087,D23,s4,s2,CBK041537,/scratch2-shared/phil/downstream_moas_numpy_data/fl/specs935-v1-FA-P015087-U2OS-48h-P6-L2_D23_s4_w5FFCA3BAE-1026-42A0-B92D-BDB07AABA021.npy,cyclooxygenase inhibitor
P015087,D23,s5,s3,CBK041537,/scratch2-shared/phil/downstream_moas_numpy_data/fl/specs935-v1-FA-P015087-U2OS-48h-P6-L2_D23_s5_w52A5CFBB4-024B-4028-A160-A73007E4C0EB.npy,cyclooxygenase inhibitor
P015087,D23,s6,s4,CBK041537,/scratch2-shared/phil/downstream_moas_numpy_data/fl/specs935-v1-FA-P015087-U2OS-48h-P6-L2_D23_s6_w557280951-4AC4-4B7E-B217-EE20EFCD30F6.npy,cyclooxygenase inhibitor
P015087,D23,s8,s5,CBK041537,/scratch2-shared/phil/downstream_moas_numpy_data/fl/specs935-v1-FA-P015087-U2OS-48h-P6-L2_D23_s8_w5C6938BE9-556B-4CB3-9FA9-76FBBD2A875E.npy,cyclooxygenase inhibitor
P015087,E04,s2,s1,CBK011558,/scratch2-shared/phil/downstream_moas_numpy_data/fl/specs935-v1-FA-P015087-U2OS-48h-P6-L2_E04_s2_w584D81BB7-5D35-4AF1-8509-32ED0625CEB3.npy,cyclooxygenase inhibitor
P015087,E04,s4,s2,CBK011558,/scratch2-shared/phil/downstream_moas_numpy_data/fl/specs935-v1-FA-P015087-U2OS-48h-P6-L2_E04_s4_w536BC2BBB-E449-4965-9071-709B70F1E333.npy,cyclooxygenase inhibitor
P015087,E04,s5,s3,CBK011558,/scratch2-shared/phil/downstream_moas_numpy_data/fl/specs935-v1-FA-P015087-U2OS-48h-P6-L2_E04_s5_w54C74BD3A-829C-420F-8859-F4722EEDF510.npy,cyclooxygenase inhibitor
P015087,E04,s6,s4,CBK011558,/scratch2-shared/phil/downstream_moas_numpy_data/fl/specs935-v1-FA-P015087-U2OS-48h-P6-L2_E04_s6_w51FAEEDBB-4399-4493-9F42-6ACDB2E0CCF7.npy,cyclooxygenase inhibitor
P015087,E04,s8,s5,CBK011558,/scratch2-shared/phil/downstream_moas_numpy_data/fl/specs935-v1-FA-P015087-U2OS-48h-P6-L2_E04_s8_w552041CD3-578D-405D-828E-4AFDA1D34635.npy,cyclooxygenase inhibitor
P015087,E05,s2,s1,CBK201274,/scratch2-shared/phil/downstream_moas_numpy_data/fl/specs935-v1-FA-P015087-U2OS-48h-P6-L2_E05_s2_w524B7BE2B-1B20-4F5A-8C69-10578CA7AD5C.npy,DNA polymerase inhibitor
P015087,E05,s4,s2,CBK201274,/scratch2-shared/phil/downstream_moas_numpy_data/fl/specs935-v1-FA-P015087-U2OS-48h-P6-L2_E05_s4_w5015BDE70-B8AD-43EB-A215-C0F070F1476F.npy,DNA polymerase inhibitor
P015087,E05,s5,s3,CBK201274,/scratch2-shared/phil/downstream_moas_numpy_data/fl/specs935-v1-FA-P015087-U2OS-48h-P6-L2_E05_s5_w56C0C7F5C-1514-45EB-8E79-21E44E85A634.npy,DNA polymerase inhibitor
P015087,E05,s6,s4,CBK201274,/scratch2-shared/phil/downstream_moas_numpy_data/fl/specs935-v1-FA-P015087-U2OS-48h-P6-L2_E05_s6_w5F27850C7-EEFB-4FDD-A868-C342435DE11A.npy,DNA polymerase inhibitor
P015087,E05,s8,s5,CBK201274,/scratch2-shared/phil/downstream_moas_numpy_data/fl/specs935-v1-FA-P015087-U2OS-48h-P6-L2_E05_s8_w53620DAAF-2481-46F5-971E-D09A10B0FDD2.npy,DNA polymerase inhibitor
P015087,E07,s2,s1,CBK200575,/scratch2-shared/phil/downstream_moas_numpy_data/fl/specs935-v1-FA-P015087-U2OS-48h-P6-L2_E07_s2_w54965CBA5-E8BB-4AE3-B32D-BD96AB60B1AD.npy,cyclooxygenase inhibitor
P015087,E07,s4,s2,CBK200575,/scratch2-shared/phil/downstream_moas_numpy_data/fl/specs935-v1-FA-P015087-U2OS-48h-P6-L2_E07_s4_w54975A9D4-1E1A-4B22-AC1C-3EDED6D96E1C.npy,cyclooxygenase inhibitor
P015087,E07,s5,s3,CBK200575,/scratch2-shared/phil/downstream_moas_numpy_data/fl/specs935-v1-FA-P015087-U2OS-48h-P6-L2_E07_s5_w5BFE1FA70-0447-4F24-917B-C8A1C3521D19.npy,cyclooxygenase inhibitor
P015087,E07,s6,s4,CBK200575,/scratch2-shared/phil/downstream_moas_numpy_data/fl/specs935-v1-FA-P015087-U2OS-48h-P6-L2_E07_s6_w5CEDEC31B-81BE-41D9-92D2-09317943F1E4.npy,cyclooxygenase inhibitor
P015087,E07,s8,s5,CBK200575,/scratch2-shared/phil/downstream_moas_numpy_data/fl/specs935-v1-FA-P015087-U2OS-48h-P6-L2_E07_s8_w5114B4CA5-2750-4C9B-AAFC-3ABE5464120D.npy,cyclooxygenase inhibitor
P015087,E08,s2,s1,CBK011551,/scratch2-shared/phil/downstream_moas_numpy_data/fl/specs935-v1-FA-P015087-U2OS-48h-P6-L2_E08_s2_w5976CD6E6-D002-41C7-AD12-0EB065F0805C.npy,cyclooxygenase inhibitor
P015087,E08,s4,s2,CBK011551,/scratch2-shared/phil/downstream_moas_numpy_data/fl/specs935-v1-FA-P015087-U2OS-48h-P6-L2_E08_s4_w5C413B985-7426-4A01-A3B0-208EE9B8B114.npy,cyclooxygenase inhibitor
P015087,E08,s5,s3,CBK011551,/scratch2-shared/phil/downstream_moas_numpy_data/fl/specs935-v1-FA-P015087-U2OS-48h-P6-L2_E08_s5_w5BE5D5742-21CF-4D85-9E7C-B9C05254D999.npy,cyclooxygenase inhibitor
P015087,E08,s6,s4,CBK011551,/scratch2-shared/phil/downstream_moas_numpy_data/fl/specs935-v1-FA-P015087-U2OS-48h-P6-L2_E08_s6_w5DD230067-2601-45E3-BA49-606E30835593.npy,cyclooxygenase inhibitor
P015087,E08,s8,s5,CBK011551,/scratch2-shared/phil/downstream_moas_numpy_data/fl/specs935-v1-FA-P015087-U2OS-48h-P6-L2_E08_s8_w53008917F-E20E-4535-9AEE-06302A1440CD.npy,cyclooxygenase inhibitor
P015087,E11,s2,s1,CBK023919,/scratch2-shared/phil/downstream_moas_numpy_data/fl/specs935-v1-FA-P015087-U2OS-48h-P6-L2_E11_s2_w5F7AE47B8-A527-428B-B422-0425141C9783.npy,DNA polymerase inhibitor
P015087,E11,s4,s2,CBK023919,/scratch2-shared/phil/downstream_moas_numpy_data/fl/specs935-v1-FA-P015087-U2OS-48h-P6-L2_E11_s4_w53666CA62-9A68-4EE4-88EC-698AC0E16565.npy,DNA polymerase inhibitor
P015087,E11,s5,s3,CBK023919,/scratch2-shared/phil/downstream_moas_numpy_data/fl/specs935-v1-FA-P015087-U2OS-48h-P6-L2_E11_s5_w5FD2F63D8-6C88-4A0C-BFB7-A04306076901.npy,DNA polymerase inhibitor
P015087,E11,s6,s4,CBK023919,/scratch2-shared/phil/downstream_moas_numpy_data/fl/specs935-v1-FA-P015087-U2OS-48h-P6-L2_E11_s6_w57868DD62-B646-475B-BBD7-36E6C335A52A.npy,DNA polymerase inhibitor
P015087,E11,s8,s5,CBK023919,/scratch2-shared/phil/downstream_moas_numpy_data/fl/specs935-v1-FA-P015087-U2OS-48h-P6-L2_E11_s8_w5062A520E-4341-4161-8511-0B78D142D619.npy,DNA polymerase inhibitor
P015087,E12,s2,s1,CBK308812,/scratch2-shared/phil/downstream_moas_numpy_data/fl/specs935-v1-FA-P015087-U2OS-48h-P6-L2_E12_s2_w58113CDC2-9492-4A27-8E5D-DFA4019FFEDC.npy,CC chemokine receptor antagonist
P015087,E12,s4,s2,CBK308812,/scratch2-shared/phil/downstream_moas_numpy_data/fl/specs935-v1-FA-P015087-U2OS-48h-P6-L2_E12_s4_w50FB2027F-43C6-4C11-AB48-749A6D0F6245.npy,CC chemokine receptor antagonist
P015087,E12,s5,s3,CBK308812,/scratch2-shared/phil/downstream_moas_numpy_data/fl/specs935-v1-FA-P015087-U2OS-48h-P6-L2_E12_s5_w57BAD136C-93C1-4915-8889-F80067E5D055.npy,CC chemokine receptor antagonist
P015087,E12,s6,s4,CBK308812,/scratch2-shared/phil/downstream_moas_numpy_data/fl/specs935-v1-FA-P015087-U2OS-48h-P6-L2_E12_s6_w515EE679C-6553-4628-917E-5452001E9D80.npy,CC chemokine receptor antagonist
P015087,E12,s8,s5,CBK308812,/scratch2-shared/phil/downstream_moas_numpy_data/fl/specs935-v1-FA-P015087-U2OS-48h-P6-L2_E12_s8_w5BF3FE9C1-6606-4E8A-BFCD-1A4FC783EAA5.npy,CC chemokine receptor antagonist
P015087,E13,s2,s1,CBK309142,/scratch2-shared/phil/downstream_moas_numpy_data/fl/specs935-v1-FA-P015087-U2OS-48h-P6-L2_E13_s2_w59553E9FB-338F-4314-9195-27032D02BD44.npy,CC chemokine receptor antagonist
P015087,E13,s4,s2,CBK309142,/scratch2-shared/phil/downstream_moas_numpy_data/fl/specs935-v1-FA-P015087-U2OS-48h-P6-L2_E13_s4_w5B17D5D2D-4A1D-402E-9FDB-4A89B08C9C87.npy,CC chemokine receptor antagonist
P015087,E13,s5,s3,CBK309142,/scratch2-shared/phil/downstream_moas_numpy_data/fl/specs935-v1-FA-P015087-U2OS-48h-P6-L2_E13_s5_w5BAB4FD68-BAA0-413A-9C95-C2AC52C9EAFB.npy,CC chemokine receptor antagonist
P015087,E13,s6,s4,CBK309142,/scratch2-shared/phil/downstream_moas_numpy_data/fl/specs935-v1-FA-P015087-U2OS-48h-P6-L2_E13_s6_w553A9271A-49AA-4C3F-A9FE-F1B4AD051800.npy,CC chemokine receptor antagonist
P015087,E13,s8,s5,CBK309142,/scratch2-shared/phil/downstream_moas_numpy_data/fl/specs935-v1-FA-P015087-U2OS-48h-P6-L2_E13_s8_w51654F706-5800-4174-8FBB-3063B812D70E.npy,CC chemokine receptor antagonist
P015087,E14,s2,s1,CBK308946,/scratch2-shared/phil/downstream_moas_numpy_data/fl/specs935-v1-FA-P015087-U2OS-48h-P6-L2_E14_s2_w583E1C390-6946-43B3-9482-5EBBEF4893B7.npy,CC chemokine receptor antagonist
P015087,E14,s4,s2,CBK308946,/scratch2-shared/phil/downstream_moas_numpy_data/fl/specs935-v1-FA-P015087-U2OS-48h-P6-L2_E14_s4_w5C479944A-D3BD-4056-ACF6-B4A3AA812C78.npy,CC chemokine receptor antagonist
P015087,E14,s5,s3,CBK308946,/scratch2-shared/phil/downstream_moas_numpy_data/fl/specs935-v1-FA-P015087-U2OS-48h-P6-L2_E14_s5_w588E2156D-369F-47A9-BA3D-8826076D6B69.npy,CC chemokine receptor antagonist
P015087,E14,s6,s4,CBK308946,/scratch2-shared/phil/downstream_moas_numpy_data/fl/specs935-v1-FA-P015087-U2OS-48h-P6-L2_E14_s6_w5EBA80CD2-C442-473C-86E7-E9B1035D86C3.npy,CC chemokine receptor antagonist
P015087,E14,s8,s5,CBK308946,/scratch2-shared/phil/downstream_moas_numpy_data/fl/specs935-v1-FA-P015087-U2OS-48h-P6-L2_E14_s8_w56B9D16E4-E589-4C90-BAF3-DF542F1E8168.npy,CC chemokine receptor antagonist
P015087,E15,s2,s1,CBK041652,/scratch2-shared/phil/downstream_moas_numpy_data/fl/specs935-v1-FA-P015087-U2OS-48h-P6-L2_E15_s2_w5C51F992E-46FB-4C2F-9845-1231447CC153.npy,DNA synthesis inhibitor
P015087,E15,s4,s2,CBK041652,/scratch2-shared/phil/downstream_moas_numpy_data/fl/specs935-v1-FA-P015087-U2OS-48h-P6-L2_E15_s4_w5665B0CD4-6146-4AF2-961A-376BFF07DE2B.npy,DNA synthesis inhibitor
P015087,E15,s5,s3,CBK041652,/scratch2-shared/phil/downstream_moas_numpy_data/fl/specs935-v1-FA-P015087-U2OS-48h-P6-L2_E15_s5_w5643E0A52-70AF-4364-AEB5-A0FDBAF3337D.npy,DNA synthesis inhibitor
P015087,E15,s6,s4,CBK041652,/scratch2-shared/phil/downstream_moas_numpy_data/fl/specs935-v1-FA-P015087-U2OS-48h-P6-L2_E15_s6_w5AA702D54-F7CC-4991-8C90-2BEE0FF659E9.npy,DNA synthesis inhibitor
P015087,E15,s8,s5,CBK041652,/scratch2-shared/phil/downstream_moas_numpy_data/fl/specs935-v1-FA-P015087-U2OS-48h-P6-L2_E15_s8_w540E48F5C-08E2-4C34-A68F-8FAEDD754008.npy,DNA synthesis inhibitor
P015087,E16,s2,s1,CBK290002,/scratch2-shared/phil/downstream_moas_numpy_data/fl/specs935-v1-FA-P015087-U2OS-48h-P6-L2_E16_s2_w546183761-D114-49BC-8297-E90B8434CFD9.npy,cyclooxygenase inhibitor
P015087,E16,s4,s2,CBK290002,/scratch2-shared/phil/downstream_moas_numpy_data/fl/specs935-v1-FA-P015087-U2OS-48h-P6-L2_E16_s4_w5FB5D88C8-ACE7-4FEA-ACC3-2258A876B6AC.npy,cyclooxygenase inhibitor
P015087,E16,s5,s3,CBK290002,/scratch2-shared/phil/downstream_moas_numpy_data/fl/specs935-v1-FA-P015087-U2OS-48h-P6-L2_E16_s5_w5A85AA72F-46A1-4580-B2E9-D9C61019DB84.npy,cyclooxygenase inhibitor
P015087,E16,s6,s4,CBK290002,/scratch2-shared/phil/downstream_moas_numpy_data/fl/specs935-v1-FA-P015087-U2OS-48h-P6-L2_E16_s6_w54E0BB857-B8BE-4B44-9ACC-9E3E742D790D.npy,cyclooxygenase inhibitor
P015087,E16,s8,s5,CBK290002,/scratch2-shared/phil/downstream_moas_numpy_data/fl/specs935-v1-FA-P015087-U2OS-48h-P6-L2_E16_s8_w5F605172E-2F64-4D34-9722-94B142B5CE22.npy,cyclooxygenase inhibitor
P015087,E18,s2,s1,CBK200968,/scratch2-shared/phil/downstream_moas_numpy_data/fl/specs935-v1-FA-P015087-U2OS-48h-P6-L2_E18_s2_w502FA2806-E58D-41D9-BB19-81A49A285CF4.npy,DNA polymerase inhibitor
P015087,E18,s4,s2,CBK200968,/scratch2-shared/phil/downstream_moas_numpy_data/fl/specs935-v1-FA-P015087-U2OS-48h-P6-L2_E18_s4_w53BC1788F-9844-41AC-934F-544F37BA394C.npy,DNA polymerase inhibitor
P015087,E18,s5,s3,CBK200968,/scratch2-shared/phil/downstream_moas_numpy_data/fl/specs935-v1-FA-P015087-U2OS-48h-P6-L2_E18_s5_w5DAFF7534-AD2B-46C1-9222-E252C82F618A.npy,DNA polymerase inhibitor
P015087,E18,s6,s4,CBK200968,/scratch2-shared/phil/downstream_moas_numpy_data/fl/specs935-v1-FA-P015087-U2OS-48h-P6-L2_E18_s6_w5A7D4DD57-192C-4415-8382-DD5A6E4CBB69.npy,DNA polymerase inhibitor
P015087,E18,s8,s5,CBK200968,/scratch2-shared/phil/downstream_moas_numpy_data/fl/specs935-v1-FA-P015087-U2OS-48h-P6-L2_E18_s8_w572768D83-8BAD-458C-8C58-E44D0C593F1A.npy,DNA polymerase inhibitor
P015087,E20,s2,s1,CBK309167,/scratch2-shared/phil/downstream_moas_numpy_data/fl/specs935-v1-FA-P015087-U2OS-48h-P6-L2_E20_s2_w597677401-BC25-4647-8E00-D0BEBEB98D6A.npy,CC chemokine receptor antagonist
P015087,E20,s4,s2,CBK309167,/scratch2-shared/phil/downstream_moas_numpy_data/fl/specs935-v1-FA-P015087-U2OS-48h-P6-L2_E20_s4_w50BDD1FAF-4614-407E-94F5-AED0D05F08C7.npy,CC chemokine receptor antagonist
P015087,E20,s5,s3,CBK309167,/scratch2-shared/phil/downstream_moas_numpy_data/fl/specs935-v1-FA-P015087-U2OS-48h-P6-L2_E20_s5_w5052EC44E-8172-45E0-9076-DB8303069961.npy,CC chemokine receptor antagonist
P015087,E20,s6,s4,CBK309167,/scratch2-shared/phil/downstream_moas_numpy_data/fl/specs935-v1-FA-P015087-U2OS-48h-P6-L2_E20_s6_w5F4238771-46E1-4957-8A64-A562CE09AD93.npy,CC chemokine receptor antagonist
P015087,E20,s8,s5,CBK309167,/scratch2-shared/phil/downstream_moas_numpy_data/fl/specs935-v1-FA-P015087-U2OS-48h-P6-L2_E20_s8_w5A92F300D-A576-4EC9-9B39-C9265B5FF337.npy,CC chemokine receptor antagonist
P015087,E21,s2,s1,CBK308788,/scratch2-shared/phil/downstream_moas_numpy_data/fl/specs935-v1-FA-P015087-U2OS-48h-P6-L2_E21_s2_w5E64F2312-3870-4404-BA6E-B284E4A21C4F.npy,CC chemokine receptor antagonist
P015087,E21,s4,s2,CBK308788,/scratch2-shared/phil/downstream_moas_numpy_data/fl/specs935-v1-FA-P015087-U2OS-48h-P6-L2_E21_s4_w5300B46FD-2FE8-4284-B1D3-31F732EC3D3D.npy,CC chemokine receptor antagonist
P015087,E21,s5,s3,CBK308788,/scratch2-shared/phil/downstream_moas_numpy_data/fl/specs935-v1-FA-P015087-U2OS-48h-P6-L2_E21_s5_w51E3ED6E7-B3AD-4BF5-B8EA-BABD59A582B9.npy,CC chemokine receptor antagonist
P015087,E21,s6,s4,CBK308788,/scratch2-shared/phil/downstream_moas_numpy_data/fl/specs935-v1-FA-P015087-U2OS-48h-P6-L2_E21_s6_w52CD0E0F3-57D7-45E4-B07F-64D396A79C5F.npy,CC chemokine receptor antagonist
P015087,E21,s8,s5,CBK308788,/scratch2-shared/phil/downstream_moas_numpy_data/fl/specs935-v1-FA-P015087-U2OS-48h-P6-L2_E21_s8_w53303D154-2154-4512-8B7E-9B1CCDCFC2DB.npy,CC chemokine receptor antagonist
P015087,E22,s2,s1,CBK290707,/scratch2-shared/phil/downstream_moas_numpy_data/fl/specs935-v1-FA-P015087-U2OS-48h-P6-L2_E22_s2_w55E400A41-4E5D-49C2-999C-9469715FC16C.npy,cyclooxygenase inhibitor
P015087,E22,s4,s2,CBK290707,/scratch2-shared/phil/downstream_moas_numpy_data/fl/specs935-v1-FA-P015087-U2OS-48h-P6-L2_E22_s4_w58D325356-F7B2-461C-A6CD-937E130B2152.npy,cyclooxygenase inhibitor
P015087,E22,s5,s3,CBK290707,/scratch2-shared/phil/downstream_moas_numpy_data/fl/specs935-v1-FA-P015087-U2OS-48h-P6-L2_E22_s5_w5B3BD28FC-631B-4712-AC7F-F7E77607D8D7.npy,cyclooxygenase inhibitor
P015087,E22,s6,s4,CBK290707,/scratch2-shared/phil/downstream_moas_numpy_data/fl/specs935-v1-FA-P015087-U2OS-48h-P6-L2_E22_s6_w53217B1AA-65E4-4BA4-8979-C1430500A361.npy,cyclooxygenase inhibitor
P015087,E22,s8,s5,CBK290707,/scratch2-shared/phil/downstream_moas_numpy_data/fl/specs935-v1-FA-P015087-U2OS-48h-P6-L2_E22_s8_w53D0B8179-D741-44B8-BB08-4388B8667933.npy,cyclooxygenase inhibitor
P015087,E23,s2,s1,CBK016300,/scratch2-shared/phil/downstream_moas_numpy_data/fl/specs935-v1-FA-P015087-U2OS-48h-P6-L2_E23_s2_w5A493CEA8-E44B-4212-96F2-15768731861D.npy,cyclooxygenase inhibitor
P015087,E23,s4,s2,CBK016300,/scratch2-shared/phil/downstream_moas_numpy_data/fl/specs935-v1-FA-P015087-U2OS-48h-P6-L2_E23_s4_w52D6507D0-1AD2-4D41-9A5E-83B879855D24.npy,cyclooxygenase inhibitor
P015087,E23,s5,s3,CBK016300,/scratch2-shared/phil/downstream_moas_numpy_data/fl/specs935-v1-FA-P015087-U2OS-48h-P6-L2_E23_s5_w5E56A690D-E9CA-4C57-B724-52180DD7EC01.npy,cyclooxygenase inhibitor
P015087,E23,s6,s4,CBK016300,/scratch2-shared/phil/downstream_moas_numpy_data/fl/specs935-v1-FA-P015087-U2OS-48h-P6-L2_E23_s6_w5678F5731-6279-44DD-A62A-F3163E6DFCCB.npy,cyclooxygenase inhibitor
