plate,well,site,compound,path,moa
P015091,E18,s2,CBK308260,/scratch3-shared/phil/non_grit_based_numpy_data/bf/specs935-v1-FA-P015091-U2OS-48h-P8-L2-TL_E18_s2_w60A3CC78D-2D4D-411B-B5B5-D4851BB35B24.npy,HDAC inhibitor
P015099,L20,s5,CBK289760,/scratch3-shared/phil/non_grit_based_numpy_data/bf/specs935-v1-FA-P015099-U2OS-48h-P12-L2-TL_L20_s5_w6C987EB21-18D3-40F6-B92F-BA8FD8723F10.npy,topoisomerase inhibitor
P015084,H18,s2,CBK290052,/scratch3-shared/phil/non_grit_based_numpy_data/bf/specs935-v1-FA-P015084-U2OS-48h-P5-L1-TL_H18_s2_w6FDF5FB22-2CF6-445E-AFFE-D48DCDEFD0FE.npy,ATPase inhibitor
P015098,J05,s4,CBK290251,/scratch3-shared/phil/non_grit_based_numpy_data/bf/specs935-v1-FA-P015098-U2OS-48h-P12-L1-TL-run2_J05_s4_w64DA374E2-AB26-489F-A9B2-922E652BBEB5.npy,topoisomerase inhibitor
P015099,B02,s5,CBK308276,/scratch3-shared/phil/non_grit_based_numpy_data/bf/specs935-v1-FA-P015099-U2OS-48h-P12-L2-TL_B02_s5_w6B46CA2C0-B296-420F-8313-BE1632F11E59.npy,retinoid receptor agonist
P015091,F18,s2,CBK290753,/scratch3-shared/phil/non_grit_based_numpy_data/bf/specs935-v1-FA-P015091-U2OS-48h-P8-L2-TL_F18_s2_w6F53F2B4F-3E73-4F84-BC42-59A41E91A049.npy,HSP inhibitor
P015084,O14,s4,CBK308864,/scratch3-shared/phil/non_grit_based_numpy_data/bf/specs935-v1-FA-P015084-U2OS-48h-P5-L1-TL_O14_s4_w649702F26-0735-415A-AB36-377B385B5AAC.npy,Aurora kinase inhibitor
P015085,N12,s2,CBK228145,/scratch3-shared/phil/non_grit_based_numpy_data/bf/specs935-v1-FA-P015085-U2OS-48h-P5-L2-TL_N12_s2_w622E0C227-1A33-44EE-9843-387123FB1053.npy,ATPase inhibitor
P015091,I05,s2,CBK309488,/scratch3-shared/phil/non_grit_based_numpy_data/bf/specs935-v1-FA-P015091-U2OS-48h-P8-L2-TL_I05_s2_w617BB0E91-4983-423F-B8C9-E544AAA9B87C.npy,HSP inhibitor
P015091,D03,s3,CBK290547,/scratch3-shared/phil/non_grit_based_numpy_data/bf/specs935-v1-FA-P015091-U2OS-48h-P8-L2-TL_D03_s3_w6ECDB2408-6CBF-4CA9-BB07-FEB8D31B407E.npy,HDAC inhibitor
P015092,G10,s4,CBK290852,/scratch3-shared/phil/non_grit_based_numpy_data/bf/specs935-v1-FA-P015092-U2OS-48h-P9-L1-TL-run2_G10_s4_w681F1837E-25D0-40E7-94DB-BB80878BF4A8.npy,JAK inhibitor
P015099,M22,s1,CBK278120,/scratch3-shared/phil/non_grit_based_numpy_data/bf/specs935-v1-FA-P015099-U2OS-48h-P12-L2-TL_M22_s1_w648195424-264B-489C-AF69-A3AB8DB39A15.npy,tubulin polymerization inhibitor
P015097,L03,s4,CBK200860,/scratch3-shared/phil/non_grit_based_numpy_data/bf/specs935-v1-FA-P015097-U2OS-48h-P11-L2-TL-run2_L03_s4_w6BC151BF8-115B-4507-93C2-8349888C9786.npy,protein synthesis inhibitor
P015085,G10,s1,CBK288286,/scratch3-shared/phil/non_grit_based_numpy_data/bf/specs935-v1-FA-P015085-U2OS-48h-P5-L2-TL_G10_s1_w6294491ED-8F5E-446D-B416-1932ACF01596.npy,Aurora kinase inhibitor
P015091,N18,s1,CBK308137,/scratch3-shared/phil/non_grit_based_numpy_data/bf/specs935-v1-FA-P015091-U2OS-48h-P8-L2-TL_N18_s1_w6904373A6-2868-487F-B4DB-6D6528444D5C.npy,HDAC inhibitor
P015091,F22,s2,CBK308232,/scratch3-shared/phil/non_grit_based_numpy_data/bf/specs935-v1-FA-P015091-U2OS-48h-P8-L2-TL_F22_s2_w61B00C889-2C60-4656-A4CC-FC5896438577.npy,HSP inhibitor
P015094,L05,s3,CBK309483,/scratch3-shared/phil/non_grit_based_numpy_data/bf/specs935-v1-FA-P015094-U2OS-48h-P10-L1-TL-run2_L05_s3_w6DDD2F90B-006C-4E55-A2A6-DA7725F01358.npy,PARP inhibitor
P015098,E18,s2,CBK308613,/scratch3-shared/phil/non_grit_based_numpy_data/bf/specs935-v1-FA-P015098-U2OS-48h-P12-L1-TL-run2_E18_s2_w6EDFF2D5F-D733-4CDF-8860-AE116F2C2A23.npy,topoisomerase inhibitor
P015098,H09,s4,CBK289882,/scratch3-shared/phil/non_grit_based_numpy_data/bf/specs935-v1-FA-P015098-U2OS-48h-P12-L1-TL-run2_H09_s4_w6972759BA-4613-4BBC-A329-18817602AE3E.npy,retinoid receptor agonist
P015090,I19,s5,CBK041487,/scratch3-shared/phil/non_grit_based_numpy_data/bf/specs935-v1-FA-P015090-U2OS-48h-P8-L1-TL_I19_s5_w6DD4BE318-D705-455B-B877-2B7D1ED73D72.npy,HSP inhibitor
P015091,E22,s5,CBK290803,/scratch3-shared/phil/non_grit_based_numpy_data/bf/specs935-v1-FA-P015091-U2OS-48h-P8-L2-TL_E22_s5_w634852E74-ADC7-4887-8A25-860CD0F09EFB.npy,HSP inhibitor
P015085,C05,s4,CBK278064,/scratch3-shared/phil/non_grit_based_numpy_data/bf/specs935-v1-FA-P015085-U2OS-48h-P5-L2-TL_C05_s4_w6C3512C03-92F0-4600-AB49-44053A0B6018.npy,Aurora kinase inhibitor
P015085,O23,s4,CBK309086,/scratch3-shared/phil/non_grit_based_numpy_data/bf/specs935-v1-FA-P015085-U2OS-48h-P5-L2-TL_O23_s4_w6852B7738-39E7-4E8A-BF37-4C2F199B76A5.npy,ATPase inhibitor
P015096,G03,s3,CBK200860,/scratch3-shared/phil/non_grit_based_numpy_data/bf/specs935-v1-FA-P015096-U2OS-48h-P11-L1-TL_G03_s3_w6E792C63C-BDA9-432E-8958-284C9753E2A6.npy,protein synthesis inhibitor
P015098,H19,s1,CBK041678,/scratch3-shared/phil/non_grit_based_numpy_data/bf/specs935-v1-FA-P015098-U2OS-48h-P12-L1-TL-run2_H19_s1_w64E2FA546-C8B1-4351-BBBA-0808A713B1D8.npy,topoisomerase inhibitor
P015090,B11,s3,CBK290803,/scratch3-shared/phil/non_grit_based_numpy_data/bf/specs935-v1-FA-P015090-U2OS-48h-P8-L1-TL_B11_s3_w6519F92EB-67A7-4FB4-8712-FC876D24DA45.npy,HSP inhibitor
P015084,H16,s2,CBK041779,/scratch3-shared/phil/non_grit_based_numpy_data/bf/specs935-v1-FA-P015084-U2OS-48h-P5-L1-TL_H16_s2_w68D069A24-A8FA-48BF-871C-C146F81E3CD5.npy,ATPase inhibitor
P015098,B20,s4,CBK308613,/scratch3-shared/phil/non_grit_based_numpy_data/bf/specs935-v1-FA-P015098-U2OS-48h-P12-L1-TL-run2_B20_s4_w65F47A4B8-2197-42F4-9E2E-0B3728D6D61C.npy,topoisomerase inhibitor
P015095,C03,s4,CBK309483,/scratch3-shared/phil/non_grit_based_numpy_data/bf/specs935-v1-FA-P015095-U2OS-48h-P10-L2-TL_C03_s4_w6109F95B3-905E-4347-934B-62FFEF98782C.npy,PARP inhibitor
P015085,L22,s5,CBK291084,/scratch3-shared/phil/non_grit_based_numpy_data/bf/specs935-v1-FA-P015085-U2OS-48h-P5-L2-TL_L22_s5_w6467C1A0B-8787-4F35-ACEF-E605C3E1E187.npy,ATPase inhibitor
P015098,N08,s4,CBK017131,/scratch3-shared/phil/non_grit_based_numpy_data/bf/specs935-v1-FA-P015098-U2OS-48h-P12-L1-TL-run2_N08_s4_w6AD6AFA53-3838-4C14-9F6C-8BFE62867B0C.npy,topoisomerase inhibitor
P015085,L22,s2,CBK291084,/scratch3-shared/phil/non_grit_based_numpy_data/bf/specs935-v1-FA-P015085-U2OS-48h-P5-L2-TL_L22_s2_w63A889B92-8B60-460D-8DD0-B24DD84A7E6E.npy,ATPase inhibitor
P015094,O11,s1,CBK277926,/scratch3-shared/phil/non_grit_based_numpy_data/bf/specs935-v1-FA-P015094-U2OS-48h-P10-L1-TL-run2_O11_s1_w65C3390CC-8DC2-4046-8440-40B129BEC7F7.npy,PARP inhibitor
P015093,I07,s3,CBK309059,/scratch3-shared/phil/non_grit_based_numpy_data/bf/specs935-v1-FA-P015093-U2OS-48h-P9-L2-TL_I07_s3_w664EB3014-B0DD-4CEC-BA7B-F751DDA5F9E8.npy,JAK inhibitor
P015085,O02,s3,CBK041779,/scratch3-shared/phil/non_grit_based_numpy_data/bf/specs935-v1-FA-P015085-U2OS-48h-P5-L2-TL_O02_s3_w63F9D26D5-29F6-453E-8CB7-0A45436891F0.npy,ATPase inhibitor
P015097,E02,s5,CBK307956,/scratch3-shared/phil/non_grit_based_numpy_data/bf/specs935-v1-FA-P015097-U2OS-48h-P11-L2-TL-run2_E02_s5_w6B7C77212-23E0-4724-A15C-D48C90230BD7.npy,protein synthesis inhibitor
P015092,M23,s5,CBK288347,/scratch3-shared/phil/non_grit_based_numpy_data/bf/specs935-v1-FA-P015092-U2OS-48h-P9-L1-TL-run2_M23_s5_w6F789EFD9-DAE5-48D5-B0F9-166EC014DDE6.npy,JAK inhibitor
P015094,C14,s2,CBK309483,/scratch3-shared/phil/non_grit_based_numpy_data/bf/specs935-v1-FA-P015094-U2OS-48h-P10-L1-TL-run2_C14_s2_w6D2A73F23-2C0F-4A37-BBE8-3933B88E1A06.npy,PARP inhibitor
P015099,N17,s2,CBK309437,/scratch3-shared/phil/non_grit_based_numpy_data/bf/specs935-v1-FA-P015099-U2OS-48h-P12-L2-TL_N17_s2_w6F6C37699-17B8-4DA4-9803-D3EAEB6C9897.npy,tubulin polymerization inhibitor
P015084,M10,s4,CBK041779,/scratch3-shared/phil/non_grit_based_numpy_data/bf/specs935-v1-FA-P015084-U2OS-48h-P5-L1-TL_M10_s4_w688ADE0FF-871F-45A4-8697-C98AC97BB0EB.npy,ATPase inhibitor
P015084,C08,s2,CBK006628,/scratch3-shared/phil/non_grit_based_numpy_data/bf/specs935-v1-FA-P015084-U2OS-48h-P5-L1-TL_C08_s2_w62F8373AD-DAE8-4E9C-B26B-8E4997B7D703.npy,ATPase inhibitor
P015091,E10,s4,CBK277968,/scratch3-shared/phil/non_grit_based_numpy_data/bf/specs935-v1-FA-P015091-U2OS-48h-P8-L2-TL_E10_s4_w67660D10A-1479-473F-8480-4A18056B24BF.npy,JAK inhibitor
P015098,L23,s5,CBK042178,/scratch3-shared/phil/non_grit_based_numpy_data/bf/specs935-v1-FA-P015098-U2OS-48h-P12-L1-TL-run2_L23_s5_w6BEE62546-FD84-4B0F-A28E-F0D4F2403263.npy,topoisomerase inhibitor
P015099,B07,s3,CBK308359,/scratch3-shared/phil/non_grit_based_numpy_data/bf/specs935-v1-FA-P015099-U2OS-48h-P12-L2-TL_B07_s3_w61D9B69AC-F44E-4BC5-8776-24D6F9A87335.npy,tubulin polymerization inhibitor
P015085,E03,s1,CBK290334,/scratch3-shared/phil/non_grit_based_numpy_data/bf/specs935-v1-FA-P015085-U2OS-48h-P5-L2-TL_E03_s1_w65472ED60-AA99-4E1B-A42D-B24448C491DE.npy,ATPase inhibitor
P015091,I08,s3,CBK309064,/scratch3-shared/phil/non_grit_based_numpy_data/bf/specs935-v1-FA-P015091-U2OS-48h-P8-L2-TL_I08_s3_w60816C8F3-F239-4D91-88BA-153CF1516A27.npy,HDAC inhibitor
P015098,H18,s2,CBK201030,/scratch3-shared/phil/non_grit_based_numpy_data/bf/specs935-v1-FA-P015098-U2OS-48h-P12-L1-TL-run2_H18_s2_w61AA800DE-64AB-43B2-BB03-84AA280B6D9B.npy,topoisomerase inhibitor
P015091,E19,s5,CBK289839,/scratch3-shared/phil/non_grit_based_numpy_data/bf/specs935-v1-FA-P015091-U2OS-48h-P8-L2-TL_E19_s5_w64EF83A1A-4C65-4236-A192-0B311F4F0CAD.npy,HSP inhibitor
P015099,O03,s2,CBK290012,/scratch3-shared/phil/non_grit_based_numpy_data/bf/specs935-v1-FA-P015099-U2OS-48h-P12-L2-TL_O03_s2_w6FAE9421E-C0FD-4325-8C4B-AD5F363939BD.npy,retinoid receptor agonist
P015098,H15,s3,CBK041720,/scratch3-shared/phil/non_grit_based_numpy_data/bf/specs935-v1-FA-P015098-U2OS-48h-P12-L1-TL-run2_H15_s3_w678C50C5B-EC4C-4BEF-9520-5A805A2ECA15.npy,tubulin polymerization inhibitor
P015085,E05,s1,CBK288281,/scratch3-shared/phil/non_grit_based_numpy_data/bf/specs935-v1-FA-P015085-U2OS-48h-P5-L2-TL_E05_s1_w6E461CA45-F88D-4931-BED1-306832BFE323.npy,Aurora kinase inhibitor
P015084,B02,s4,CBK290801,/scratch3-shared/phil/non_grit_based_numpy_data/bf/specs935-v1-FA-P015084-U2OS-48h-P5-L1-TL_B02_s4_w61DA57C9D-5D31-41F7-A947-794638604B1D.npy,Aurora kinase inhibitor
P015091,J05,s4,CBK277968,/scratch3-shared/phil/non_grit_based_numpy_data/bf/specs935-v1-FA-P015091-U2OS-48h-P8-L2-TL_J05_s4_w6C74A97B7-0127-41E7-B22C-7CF27443FF35.npy,JAK inhibitor
P015096,N06,s2,CBK307956,/scratch3-shared/phil/non_grit_based_numpy_data/bf/specs935-v1-FA-P015096-U2OS-48h-P11-L1-TL_N06_s2_w6CABE675E-8693-4D58-9572-F5E6E2D9C0D5.npy,protein synthesis inhibitor
P015099,G04,s5,CBK309016,/scratch3-shared/phil/non_grit_based_numpy_data/bf/specs935-v1-FA-P015099-U2OS-48h-P12-L2-TL_G04_s5_w6D658EB65-2F95-46FA-8874-65643C8AA438.npy,tubulin polymerization inhibitor
P015084,L22,s3,CBK288349,/scratch3-shared/phil/non_grit_based_numpy_data/bf/specs935-v1-FA-P015084-U2OS-48h-P5-L1-TL_L22_s3_w69A9E9F45-27B3-4F6D-81B9-E9E00DBAD64E.npy,Aurora kinase inhibitor
P015090,E18,s1,CBK277961,/scratch3-shared/phil/non_grit_based_numpy_data/bf/specs935-v1-FA-P015090-U2OS-48h-P8-L1-TL_E18_s1_w6F95FBF39-64A2-4902-B83A-75D5CBDA4EC2.npy,HDAC inhibitor
P015098,L13,s1,CBK290217,/scratch3-shared/phil/non_grit_based_numpy_data/bf/specs935-v1-FA-P015098-U2OS-48h-P12-L1-TL-run2_L13_s1_w64392FBC6-B8D6-4809-AFF7-62588EAFEB10.npy,retinoid receptor agonist
P015095,C18,s5,CBK041804,/scratch3-shared/phil/non_grit_based_numpy_data/bf/specs935-v1-FA-P015095-U2OS-48h-P10-L2-TL-run2_C18_s5_w66801AA38-5A4E-4A94-A125-E3CB3D328F9C.npy,PARP inhibitor
P015099,B20,s5,CBK308613,/scratch3-shared/phil/non_grit_based_numpy_data/bf/specs935-v1-FA-P015099-U2OS-48h-P12-L2-TL_B20_s5_w6FD1AB257-1633-48D6-BB88-2EF89C848151.npy,topoisomerase inhibitor
P015091,I10,s5,CBK291020,/scratch3-shared/phil/non_grit_based_numpy_data/bf/specs935-v1-FA-P015091-U2OS-48h-P8-L2-TL_I10_s5_w6FB9C7E27-995B-4D86-816A-9269651BDE69.npy,HDAC inhibitor
P015091,O20,s1,CBK308266,/scratch3-shared/phil/non_grit_based_numpy_data/bf/specs935-v1-FA-P015091-U2OS-48h-P8-L2-TL_O20_s1_w641274E2C-F348-4813-B4F6-B5255AB1DAB2.npy,HDAC inhibitor
P015090,B12,s4,CBK277961,/scratch3-shared/phil/non_grit_based_numpy_data/bf/specs935-v1-FA-P015090-U2OS-48h-P8-L1-TL_B12_s4_w61D23FD0F-9AD6-4BD5-BF47-5D28502B62A5.npy,HDAC inhibitor
P015092,B08,s1,CBK293875,/scratch3-shared/phil/non_grit_based_numpy_data/bf/specs935-v1-FA-P015092-U2OS-48h-P9-L1-TL-run2_B08_s1_w677F392A0-1C1C-4028-BF40-691C7871059D.npy,JAK inhibitor
P015098,F12,s4,CBK309466,/scratch3-shared/phil/non_grit_based_numpy_data/bf/specs935-v1-FA-P015098-U2OS-48h-P12-L1-TL-run2_F12_s4_w67CA4A5BB-788E-4DA9-85FE-3180A0C8D98F.npy,retinoid receptor agonist
P015091,I06,s4,CBK308657,/scratch3-shared/phil/non_grit_based_numpy_data/bf/specs935-v1-FA-P015091-U2OS-48h-P8-L2-TL_I06_s4_w67F4A7A9E-5B90-4E3E-B8BA-19854FF4EF14.npy,HSP inhibitor
P015091,J02,s2,CBK309488,/scratch3-shared/phil/non_grit_based_numpy_data/bf/specs935-v1-FA-P015091-U2OS-48h-P8-L2-TL_J02_s2_w6D4BE6014-4C62-4740-8B21-627E48C28D10.npy,HSP inhibitor
P015099,F07,s2,CBK308966,/scratch3-shared/phil/non_grit_based_numpy_data/bf/specs935-v1-FA-P015099-U2OS-48h-P12-L2-TL_F07_s2_w69FC33F53-03DF-4F11-94C3-04FA5D37FB4A.npy,tubulin polymerization inhibitor
P015099,C22,s1,CBK308276,/scratch3-shared/phil/non_grit_based_numpy_data/bf/specs935-v1-FA-P015099-U2OS-48h-P12-L2-TL_C22_s1_w6ADB8F9E4-5F21-4525-9276-93B56304D40D.npy,retinoid receptor agonist
P015084,M04,s2,CBK277972,/scratch3-shared/phil/non_grit_based_numpy_data/bf/specs935-v1-FA-P015084-U2OS-48h-P5-L1-TL_M04_s2_w6DC309B42-F670-4461-91D9-C11734704E72.npy,Aurora kinase inhibitor
P015098,F12,s3,CBK309466,/scratch3-shared/phil/non_grit_based_numpy_data/bf/specs935-v1-FA-P015098-U2OS-48h-P12-L1-TL-run2_F12_s3_w608842D15-CE87-4FEF-906C-808F7D7FDF1D.npy,retinoid receptor agonist
P015091,I18,s2,CBK290547,/scratch3-shared/phil/non_grit_based_numpy_data/bf/specs935-v1-FA-P015091-U2OS-48h-P8-L2-TL_I18_s2_w676B05A39-3C94-487A-96BB-51290AF7357C.npy,HDAC inhibitor
P015098,O13,s1,CBK308359,/scratch3-shared/phil/non_grit_based_numpy_data/bf/specs935-v1-FA-P015098-U2OS-48h-P12-L1-TL-run2_O13_s1_w68208022C-A306-4388-BCA3-22C8AB3AECB5.npy,tubulin polymerization inhibitor
P015085,F23,s3,CBK018513,/scratch3-shared/phil/non_grit_based_numpy_data/bf/specs935-v1-FA-P015085-U2OS-48h-P5-L2-TL_F23_s3_w693322081-F80E-476B-81C5-32A1A6C84F7F.npy,ATPase inhibitor
P015096,B17,s2,CBK200838,/scratch3-shared/phil/non_grit_based_numpy_data/bf/specs935-v1-FA-P015096-U2OS-48h-P11-L1-TL_B17_s2_w63C32AC48-6EA0-4930-9235-C1E54B48A6D6.npy,protein synthesis inhibitor
P015099,N18,s5,CBK277969,/scratch3-shared/phil/non_grit_based_numpy_data/bf/specs935-v1-FA-P015099-U2OS-48h-P12-L2-TL_N18_s5_w6A68A965C-B2CE-446A-928E-31EB9A557B7D.npy,tubulin polymerization inhibitor
P015095,K13,s2,CBK308321,/scratch3-shared/phil/non_grit_based_numpy_data/bf/specs935-v1-FA-P015095-U2OS-48h-P10-L2-TL-run2_K13_s2_w6BD3E1163-3DC9-440F-A731-B8C88DF16130.npy,PARP inhibitor
P015091,N12,s1,CBK278039,/scratch3-shared/phil/non_grit_based_numpy_data/bf/specs935-v1-FA-P015091-U2OS-48h-P8-L2-TL_N12_s1_w693EF1ECA-3D6E-4EE8-9C2C-813823552EA1.npy,HDAC inhibitor
P015098,F12,s5,CBK309466,/scratch3-shared/phil/non_grit_based_numpy_data/bf/specs935-v1-FA-P015098-U2OS-48h-P12-L1-TL-run2_F12_s5_w63905F1B2-5FFE-4811-9C80-092137CF207B.npy,retinoid receptor agonist
P015094,N19,s4,CBK277926,/scratch3-shared/phil/non_grit_based_numpy_data/bf/specs935-v1-FA-P015094-U2OS-48h-P10-L1-TL-run2_N19_s4_w6CB49B278-7078-4279-85E1-15E2E53B3F65.npy,PARP inhibitor
P015095,G08,s1,CBK041804,/scratch3-shared/phil/non_grit_based_numpy_data/bf/specs935-v1-FA-P015095-U2OS-48h-P10-L2-TL-run2_G08_s1_w654C98A3A-8FCD-4DFB-80F6-9B77DF07BBFF.npy,PARP inhibitor
P015090,N02,s4,CBK277934,/scratch3-shared/phil/non_grit_based_numpy_data/bf/specs935-v1-FA-P015090-U2OS-48h-P8-L1-TL_N02_s4_w6B2A564E9-661B-4971-ABD2-E1746B2CFA8E.npy,HSP inhibitor
P015094,J09,s3,CBK278031,/scratch3-shared/phil/non_grit_based_numpy_data/bf/specs935-v1-FA-P015094-U2OS-48h-P10-L1-TL-run2_J09_s3_w6DBA98F4A-8A18-495B-ADD9-971315C3BDDF.npy,PARP inhibitor
P015090,D03,s1,CBK291020,/scratch3-shared/phil/non_grit_based_numpy_data/bf/specs935-v1-FA-P015090-U2OS-48h-P8-L1-TL_D03_s1_w6FA1DF600-F9F7-417E-9615-B1D108FA2C54.npy,HDAC inhibitor
P015095,M22,s3,CBK277970,/scratch3-shared/phil/non_grit_based_numpy_data/bf/specs935-v1-FA-P015095-U2OS-48h-P10-L2-TL-run2_M22_s3_w651CFFD0D-3A2F-4EE7-BFB1-7E0FFACBB654.npy,PARP inhibitor
P015093,H23,s5,CBK309070,/scratch3-shared/phil/non_grit_based_numpy_data/bf/specs935-v1-FA-P015093-U2OS-48h-P9-L2-TL-run2_H23_s5_w6A2255527-A67F-4FCA-867B-D21B8E9D46C2.npy,JAK inhibitor
P015090,L09,s5,CBK290837,/scratch3-shared/phil/non_grit_based_numpy_data/bf/specs935-v1-FA-P015090-U2OS-48h-P8-L1-TL_L09_s5_w68FF027DB-443D-4037-AB28-4D0D5E5D865A.npy,HDAC inhibitor
P015099,I20,s2,CBK308631,/scratch3-shared/phil/non_grit_based_numpy_data/bf/specs935-v1-FA-P015099-U2OS-48h-P12-L2-TL_I20_s2_w69E95C1E1-9F35-4FEB-9C99-B026CDF775D3.npy,retinoid receptor agonist
P015084,G10,s1,CBK290801,/scratch3-shared/phil/non_grit_based_numpy_data/bf/specs935-v1-FA-P015084-U2OS-48h-P5-L1-TL_G10_s1_w6C2C2942B-34B1-488D-AE49-0925F4E7C0D2.npy,Aurora kinase inhibitor
P015090,O15,s2,CBK290753,/scratch3-shared/phil/non_grit_based_numpy_data/bf/specs935-v1-FA-P015090-U2OS-48h-P8-L1-TL_O15_s2_w6DA4B3E44-80DE-4140-BF72-F3D78F72C7CA.npy,HSP inhibitor
P015085,D14,s5,CBK290766,/scratch3-shared/phil/non_grit_based_numpy_data/bf/specs935-v1-FA-P015085-U2OS-48h-P5-L2-TL_D14_s5_w69DEE3682-2008-4820-B0BA-36456025608E.npy,Aurora kinase inhibitor
P015090,B02,s1,CBK277973,/scratch3-shared/phil/non_grit_based_numpy_data/bf/specs935-v1-FA-P015090-U2OS-48h-P8-L1-TL_B02_s1_w6DF2EBF49-1F5A-4437-BFEA-48070688FA8E.npy,HSP inhibitor
P015094,O09,s1,CBK309483,/scratch3-shared/phil/non_grit_based_numpy_data/bf/specs935-v1-FA-P015094-U2OS-48h-P10-L1-TL-run2_O09_s1_w655CD8F82-2593-4378-AC29-F8A8A7183455.npy,PARP inhibitor
P015098,I03,s4,CBK041678,/scratch3-shared/phil/non_grit_based_numpy_data/bf/specs935-v1-FA-P015098-U2OS-48h-P12-L1-TL-run2_I03_s4_w6825E952C-452B-4E9B-BF83-3838EB433E2C.npy,topoisomerase inhibitor
P015099,D16,s3,CBK290493,/scratch3-shared/phil/non_grit_based_numpy_data/bf/specs935-v1-FA-P015099-U2OS-48h-P12-L2-TL_D16_s3_w6585127A3-5708-41D1-8AFA-1F415CAD5CAC.npy,tubulin polymerization inhibitor
P015091,L22,s2,CBK289739,/scratch3-shared/phil/non_grit_based_numpy_data/bf/specs935-v1-FA-P015091-U2OS-48h-P8-L2-TL_L22_s2_w6DF67B66F-28C3-4E3C-8876-323700111469.npy,HDAC inhibitor
P015091,K09,s5,CBK290760,/scratch3-shared/phil/non_grit_based_numpy_data/bf/specs935-v1-FA-P015091-U2OS-48h-P8-L2-TL_K09_s5_w675C8B650-85F5-46C6-AE2B-4062BCA718ED.npy,HSP inhibitor
P015091,G04,s2,CBK277968,/scratch3-shared/phil/non_grit_based_numpy_data/bf/specs935-v1-FA-P015091-U2OS-48h-P8-L2-TL_G04_s2_w6F51B4E96-6A03-41F3-A05E-523DD5D37C66.npy,JAK inhibitor
P015094,F06,s3,CBK290205,/scratch3-shared/phil/non_grit_based_numpy_data/bf/specs935-v1-FA-P015094-U2OS-48h-P10-L1-TL-run2_F06_s3_w602F1E6C5-043F-4E50-ADC6-505016E56F1B.npy,PARP inhibitor
P015099,D04,s4,CBK308819,/scratch3-shared/phil/non_grit_based_numpy_data/bf/specs935-v1-FA-P015099-U2OS-48h-P12-L2-TL_D04_s4_w6AA030A84-8B8E-4322-84E8-9C59A13D5B15.npy,topoisomerase inhibitor
P015084,O15,s4,CBK288259,/scratch3-shared/phil/non_grit_based_numpy_data/bf/specs935-v1-FA-P015084-U2OS-48h-P5-L1-TL_O15_s4_w65E83BFCA-06DC-4853-878B-61D1AAB568DA.npy,Aurora kinase inhibitor
P015094,O02,s3,CBK290205,/scratch3-shared/phil/non_grit_based_numpy_data/bf/specs935-v1-FA-P015094-U2OS-48h-P10-L1-TL-run2_O02_s3_w6D10E349C-91E1-49F9-B3A2-F66E9259D0B6.npy,PARP inhibitor
P015098,N16,s1,CBK309040,/scratch3-shared/phil/non_grit_based_numpy_data/bf/specs935-v1-FA-P015098-U2OS-48h-P12-L1-TL-run2_N16_s1_w6F282D6A2-1711-463A-8573-5195AE1C4233.npy,topoisomerase inhibitor
P015095,J05,s1,CBK277970,/scratch3-shared/phil/non_grit_based_numpy_data/bf/specs935-v1-FA-P015095-U2OS-48h-P10-L2-TL-run2_J05_s1_w6CAE92591-D011-4B0F-9F50-749776810DB1.npy,PARP inhibitor
P015090,M11,s4,CBK309488,/scratch3-shared/phil/non_grit_based_numpy_data/bf/specs935-v1-FA-P015090-U2OS-48h-P8-L1-TL_M11_s4_w69DD88578-9AC8-45A8-B84F-7F5448AF2186.npy,HSP inhibitor
P015099,B16,s4,CBK309265,/scratch3-shared/phil/non_grit_based_numpy_data/bf/specs935-v1-FA-P015099-U2OS-48h-P12-L2-TL_B16_s4_w6365C678F-2625-4A80-8F6D-89C55848CDE3.npy,topoisomerase inhibitor
P015085,F05,s3,CBK277972,/scratch3-shared/phil/non_grit_based_numpy_data/bf/specs935-v1-FA-P015085-U2OS-48h-P5-L2-TL_F05_s3_w6E3D1A4A0-9051-49E6-B338-3B2F3DF46828.npy,Aurora kinase inhibitor
P015098,D08,s3,CBK277937,/scratch3-shared/phil/non_grit_based_numpy_data/bf/specs935-v1-FA-P015098-U2OS-48h-P12-L1-TL-run2_D08_s3_w62FC6C86F-4D60-4F21-A5EE-147AE0BC5FF8.npy,tubulin polymerization inhibitor
P015092,H13,s1,CBK290852,/scratch3-shared/phil/non_grit_based_numpy_data/bf/specs935-v1-FA-P015092-U2OS-48h-P9-L1-TL-run2_H13_s1_w64328D136-1195-47F1-AF70-9FC6EC966B9A.npy,JAK inhibitor
P015099,O03,s4,CBK290012,/scratch3-shared/phil/non_grit_based_numpy_data/bf/specs935-v1-FA-P015099-U2OS-48h-P12-L2-TL_O03_s4_w65CE870A4-8412-4818-A762-6E9E5CFA1142.npy,retinoid receptor agonist
P015091,L11,s1,CBK277957,/scratch3-shared/phil/non_grit_based_numpy_data/bf/specs935-v1-FA-P015091-U2OS-48h-P8-L2-TL_L11_s1_w6DDD5844C-E1D7-4B16-A3FB-0BA57DFEAB88.npy,HDAC inhibitor
