plate,well,path,nuclei,C1,C2,C3,C4,C5,C6
P015077,K10,/mnt/micro-images-pvc/jonne/specs935-v1-FA-P015077-U2OS-48h-P1-L2-TL/2022-03-01/953,specs935-v1-FA-P015077-U2OS-48h-P1-L2-TL_K10_s2_w1AADEABAB-8164-4DEB-96AE-4A86465A5140.tif,specs935-v1-FA-P015077-U2OS-48h-P1-L2-TL_K10_s2_w29778CD42-10D5-4398-B57F-A1D885A638C2.tif,specs935-v1-FA-P015077-U2OS-48h-P1-L2-TL_K10_s2_w3B170B001-5593-4C35-B9B2-EC556E36371C.tif,specs935-v1-FA-P015077-U2OS-48h-P1-L2-TL_K10_s2_w4F7FEF128-CFCB-4A46-8D82-9D5EAA66BB4E.tif,specs935-v1-FA-P015077-U2OS-48h-P1-L2-TL_K10_s2_w571D9CC2B-02BB-498C-9334-32177D4A46FF.tif,specs935-v1-FA-P015077-U2OS-48h-P1-L2-TL_K10_s2_w68A6E1019-4F5C-46E9-B25E-825057EAF17B.tif,specs935-v1-FA-P015077-U2OS-48h-P1-L2-TL_K10_s2_w74B5857F0-122C-449C-88B4-B4C1050CD447.tif
P015077,K10,/mnt/micro-images-pvc/jonne/specs935-v1-FA-P015077-U2OS-48h-P1-L2-TL/2022-03-01/953,specs935-v1-FA-P015077-U2OS-48h-P1-L2-TL_K10_s3_w141E0257E-F145-4FA7-BC42-8357E18F79E3.tif,specs935-v1-FA-P015077-U2OS-48h-P1-L2-TL_K10_s3_w2EE72A9BE-07E2-4345-8198-2C41BF659480.tif,specs935-v1-FA-P015077-U2OS-48h-P1-L2-TL_K10_s3_w31B191850-D911-4725-A5BC-76BAF9329FA4.tif,specs935-v1-FA-P015077-U2OS-48h-P1-L2-TL_K10_s3_w43AA6DFA7-7EB7-4271-B5F1-7A4FD4137140.tif,specs935-v1-FA-P015077-U2OS-48h-P1-L2-TL_K10_s3_w5CFF31F54-86B9-4296-90FF-238F26B07446.tif,specs935-v1-FA-P015077-U2OS-48h-P1-L2-TL_K10_s3_w69ACAE005-ACF7-401C-8E62-D857DCF65FA5.tif,specs935-v1-FA-P015077-U2OS-48h-P1-L2-TL_K10_s3_w72E5CC263-0CEB-418B-A4AA-230652ABDD04.tif
P015077,K10,/mnt/micro-images-pvc/jonne/specs935-v1-FA-P015077-U2OS-48h-P1-L2-TL/2022-03-01/953,specs935-v1-FA-P015077-U2OS-48h-P1-L2-TL_K10_s4_w18281F3AD-31A5-44FB-A6AB-C58278D2FCE5.tif,specs935-v1-FA-P015077-U2OS-48h-P1-L2-TL_K10_s4_w2F09AF278-32A2-4777-9B76-A7CCAAF8FA9D.tif,specs935-v1-FA-P015077-U2OS-48h-P1-L2-TL_K10_s4_w3B644EF0A-3A17-43F6-8B97-97DF43B17E9F.tif,specs935-v1-FA-P015077-U2OS-48h-P1-L2-TL_K10_s4_w4D6ED2A93-A4A3-4625-8095-776F173410EE.tif,specs935-v1-FA-P015077-U2OS-48h-P1-L2-TL_K10_s4_w5A35C7B2A-CCC4-4BAB-A1CA-79B18C97DB44.tif,specs935-v1-FA-P015077-U2OS-48h-P1-L2-TL_K10_s4_w6C1175729-502F-441D-BF71-2219D95D8882.tif,specs935-v1-FA-P015077-U2OS-48h-P1-L2-TL_K10_s4_w7C735D082-4C2C-45A3-A72D-E5E6480632ED.tif
P015077,K10,/mnt/micro-images-pvc/jonne/specs935-v1-FA-P015077-U2OS-48h-P1-L2-TL/2022-03-01/953,specs935-v1-FA-P015077-U2OS-48h-P1-L2-TL_K10_s5_w14F9BBD49-AB6D-4C8A-9D41-948D57DF441C.tif,specs935-v1-FA-P015077-U2OS-48h-P1-L2-TL_K10_s5_w275FE3CE4-D67C-4E2E-80C6-01CF118DE113.tif,specs935-v1-FA-P015077-U2OS-48h-P1-L2-TL_K10_s5_w32B06117F-A7D3-4DB7-919A-A6545EF3E6F6.tif,specs935-v1-FA-P015077-U2OS-48h-P1-L2-TL_K10_s5_w4EEDA3569-FC57-42DE-9776-F5859F5F8FCC.tif,specs935-v1-FA-P015077-U2OS-48h-P1-L2-TL_K10_s5_w5A7A3C1A6-59BC-4272-92C9-BBA1F53FB9D6.tif,specs935-v1-FA-P015077-U2OS-48h-P1-L2-TL_K10_s5_w6BBEFCDF1-9DC6-49BD-A3D1-06C9F1B61D49.tif,specs935-v1-FA-P015077-U2OS-48h-P1-L2-TL_K10_s5_w797EF233A-66CE-4EA1-8DC5-C5F804D0B3F8.tif
P015077,L17,/mnt/micro-images-pvc/jonne/specs935-v1-FA-P015077-U2OS-48h-P1-L2-TL/2022-03-01/953,specs935-v1-FA-P015077-U2OS-48h-P1-L2-TL_L17_s1_w16804C8EF-F416-4C86-A991-4636C1FFE42C.tif,specs935-v1-FA-P015077-U2OS-48h-P1-L2-TL_L17_s1_w2379147CE-37C5-45AA-963F-0FB84417A0C8.tif,specs935-v1-FA-P015077-U2OS-48h-P1-L2-TL_L17_s1_w369ACDBE3-CA61-446A-8279-373E581CEEF1.tif,specs935-v1-FA-P015077-U2OS-48h-P1-L2-TL_L17_s1_w421530417-2C2F-4D13-AD62-5FAF04B13B59.tif,specs935-v1-FA-P015077-U2OS-48h-P1-L2-TL_L17_s1_w5308DCAC4-D023-4B38-9711-ED56254F3FBA.tif,specs935-v1-FA-P015077-U2OS-48h-P1-L2-TL_L17_s1_w6EDCAF534-5FA0-4B89-90C7-C17233C12EBB.tif,specs935-v1-FA-P015077-U2OS-48h-P1-L2-TL_L17_s1_w77CA43CEF-42FD-406F-A6FD-B5B886A66377.tif
P015077,L17,/mnt/micro-images-pvc/jonne/specs935-v1-FA-P015077-U2OS-48h-P1-L2-TL/2022-03-01/953,specs935-v1-FA-P015077-U2OS-48h-P1-L2-TL_L17_s2_w17D76C1B2-5D8F-49A9-81FD-3B042334E71A.tif,specs935-v1-FA-P015077-U2OS-48h-P1-L2-TL_L17_s2_w27CD17224-6E8F-400D-B344-D42412FA1104.tif,specs935-v1-FA-P015077-U2OS-48h-P1-L2-TL_L17_s2_w376237E69-506B-4C17-89FF-B83545044E39.tif,specs935-v1-FA-P015077-U2OS-48h-P1-L2-TL_L17_s2_w4F654E408-6803-4E47-8DD8-41C56E0643B0.tif,specs935-v1-FA-P015077-U2OS-48h-P1-L2-TL_L17_s2_w50512D727-6E76-4CA3-92BF-26DD5DCC904F.tif,specs935-v1-FA-P015077-U2OS-48h-P1-L2-TL_L17_s2_w6F4ADDDF1-F198-4C9B-BE8D-37648B669649.tif,specs935-v1-FA-P015077-U2OS-48h-P1-L2-TL_L17_s2_w72C533792-5999-48BA-8B9A-85FDA595C8A4.tif
P015077,L17,/mnt/micro-images-pvc/jonne/specs935-v1-FA-P015077-U2OS-48h-P1-L2-TL/2022-03-01/953,specs935-v1-FA-P015077-U2OS-48h-P1-L2-TL_L17_s3_w1E0DED0E6-8A9A-41E3-8F7D-761C09A891D2.tif,specs935-v1-FA-P015077-U2OS-48h-P1-L2-TL_L17_s3_w2F8BC0DBF-6075-413F-9DB0-A233194F2017.tif,specs935-v1-FA-P015077-U2OS-48h-P1-L2-TL_L17_s3_w3648C4FB8-7698-4E9B-AD9C-EA5E504993C7.tif,specs935-v1-FA-P015077-U2OS-48h-P1-L2-TL_L17_s3_w4DE34EDB3-442D-4D45-9732-7220D9CC2EE2.tif,specs935-v1-FA-P015077-U2OS-48h-P1-L2-TL_L17_s3_w5CB53A08A-2A2A-4083-BB23-CCFC9096578D.tif,specs935-v1-FA-P015077-U2OS-48h-P1-L2-TL_L17_s3_w64FC4210B-A2D6-4F33-AAA3-90A49D49B71C.tif,specs935-v1-FA-P015077-U2OS-48h-P1-L2-TL_L17_s3_w7F1B2C77B-789D-4D97-9573-3EB8C43EA36C.tif
P015077,L17,/mnt/micro-images-pvc/jonne/specs935-v1-FA-P015077-U2OS-48h-P1-L2-TL/2022-03-01/953,specs935-v1-FA-P015077-U2OS-48h-P1-L2-TL_L17_s4_w1FB9A3CA9-007C-4E02-883C-CC1D84831667.tif,specs935-v1-FA-P015077-U2OS-48h-P1-L2-TL_L17_s4_w2DEE1824D-674B-4E40-A79C-2544634A7E95.tif,specs935-v1-FA-P015077-U2OS-48h-P1-L2-TL_L17_s4_w3794E5341-2869-4670-AE29-29278B2111B3.tif,specs935-v1-FA-P015077-U2OS-48h-P1-L2-TL_L17_s4_w43187135C-12D6-4FE2-B2BF-5FAA52188C81.tif,specs935-v1-FA-P015077-U2OS-48h-P1-L2-TL_L17_s4_w568DEC22E-A441-423D-8231-7ABE694362A5.tif,specs935-v1-FA-P015077-U2OS-48h-P1-L2-TL_L17_s4_w694C488ED-CC6C-4613-B8C8-5DC6EF1B23C4.tif,specs935-v1-FA-P015077-U2OS-48h-P1-L2-TL_L17_s4_w70B4BD6FF-D1A4-402D-93DC-F0D9DC9FA30C.tif
P015077,L17,/mnt/micro-images-pvc/jonne/specs935-v1-FA-P015077-U2OS-48h-P1-L2-TL/2022-03-01/953,specs935-v1-FA-P015077-U2OS-48h-P1-L2-TL_L17_s5_w1DFCC7036-F8F7-4B73-989C-5C02FA4E1B4E.tif,specs935-v1-FA-P015077-U2OS-48h-P1-L2-TL_L17_s5_w2BD3CB850-1979-4A28-A42D-934C193F83E7.tif,specs935-v1-FA-P015077-U2OS-48h-P1-L2-TL_L17_s5_w34DD9970E-F2AE-4F3C-A4EE-900607311FDE.tif,specs935-v1-FA-P015077-U2OS-48h-P1-L2-TL_L17_s5_w47CF83DCB-ECE0-4092-BD8B-EBB52AC413DB.tif,specs935-v1-FA-P015077-U2OS-48h-P1-L2-TL_L17_s5_w52B5C380B-D4A9-45BE-8B39-266DD2572954.tif,specs935-v1-FA-P015077-U2OS-48h-P1-L2-TL_L17_s5_w6A497BF65-0E3D-4D7E-A3FF-F67579876542.tif,specs935-v1-FA-P015077-U2OS-48h-P1-L2-TL_L17_s5_w7E522C2F3-96FE-4E85-98C0-2774CB673228.tif
P015077,L19,/mnt/micro-images-pvc/jonne/specs935-v1-FA-P015077-U2OS-48h-P1-L2-TL/2022-03-01/953,specs935-v1-FA-P015077-U2OS-48h-P1-L2-TL_L19_s1_w12E6F1353-336D-4F72-AF55-D3C8F9C1B229.tif,specs935-v1-FA-P015077-U2OS-48h-P1-L2-TL_L19_s1_w27CED9A53-895C-4EDA-AFA9-90DC9EB9EB0D.tif,specs935-v1-FA-P015077-U2OS-48h-P1-L2-TL_L19_s1_w37969CB8B-17D3-4CD9-AE66-AEAC467DFF97.tif,specs935-v1-FA-P015077-U2OS-48h-P1-L2-TL_L19_s1_w4802450D7-F035-4995-8812-65FB3890DBDA.tif,specs935-v1-FA-P015077-U2OS-48h-P1-L2-TL_L19_s1_w52B820275-EFEA-4A00-A87D-0B1FF61D9A3A.tif,specs935-v1-FA-P015077-U2OS-48h-P1-L2-TL_L19_s1_w65623D798-EF78-4FCD-A978-673C152DAA42.tif,specs935-v1-FA-P015077-U2OS-48h-P1-L2-TL_L19_s1_w708423027-4127-4400-85D5-8569E2348AB0.tif
P015077,L19,/mnt/micro-images-pvc/jonne/specs935-v1-FA-P015077-U2OS-48h-P1-L2-TL/2022-03-01/953,specs935-v1-FA-P015077-U2OS-48h-P1-L2-TL_L19_s2_w1E603A480-E836-4BCA-9F58-60A877D2287A.tif,specs935-v1-FA-P015077-U2OS-48h-P1-L2-TL_L19_s2_w23AD8CA62-DBB3-4B3B-9FDE-9C49C70477C7.tif,specs935-v1-FA-P015077-U2OS-48h-P1-L2-TL_L19_s2_w35AA3B842-185C-4D9C-8CE5-B669F25FB8A0.tif,specs935-v1-FA-P015077-U2OS-48h-P1-L2-TL_L19_s2_w4D9012E74-9D2A-47ED-A65B-22A293DF1C78.tif,specs935-v1-FA-P015077-U2OS-48h-P1-L2-TL_L19_s2_w5E5AD7AA2-D0D7-4461-B41D-9ABDBED53ED2.tif,specs935-v1-FA-P015077-U2OS-48h-P1-L2-TL_L19_s2_w6CEC321B7-815B-45EA-B3C2-7FBEC645B2D5.tif,specs935-v1-FA-P015077-U2OS-48h-P1-L2-TL_L19_s2_w7E41752F5-0F8A-448A-BBB5-0AFB5E6D0F1C.tif
P015077,L19,/mnt/micro-images-pvc/jonne/specs935-v1-FA-P015077-U2OS-48h-P1-L2-TL/2022-03-01/953,specs935-v1-FA-P015077-U2OS-48h-P1-L2-TL_L19_s3_w1CA0BDF27-3D09-40F9-A217-7C76530742F0.tif,specs935-v1-FA-P015077-U2OS-48h-P1-L2-TL_L19_s3_w2866E45B9-C2F3-4709-85AA-ABCFB1F31E94.tif,specs935-v1-FA-P015077-U2OS-48h-P1-L2-TL_L19_s3_w3C534EBA5-0855-429B-B7AD-ED24C7693C52.tif,specs935-v1-FA-P015077-U2OS-48h-P1-L2-TL_L19_s3_w4DECED8D4-64C3-4D7A-8970-7E6B4610A3F9.tif,specs935-v1-FA-P015077-U2OS-48h-P1-L2-TL_L19_s3_w50D30F569-7143-4924-9239-4D4FA2727221.tif,specs935-v1-FA-P015077-U2OS-48h-P1-L2-TL_L19_s3_w60B743F44-0F53-4DA5-8BF5-4960C586AB9F.tif,specs935-v1-FA-P015077-U2OS-48h-P1-L2-TL_L19_s3_w73D5014B3-810B-45D6-931D-9F3D624ED31D.tif
P015077,L19,/mnt/micro-images-pvc/jonne/specs935-v1-FA-P015077-U2OS-48h-P1-L2-TL/2022-03-01/953,specs935-v1-FA-P015077-U2OS-48h-P1-L2-TL_L19_s4_w192A16E82-0DA8-4074-9A71-B898D3549014.tif,specs935-v1-FA-P015077-U2OS-48h-P1-L2-TL_L19_s4_w2A4496B3E-9D3D-4DA2-88DF-6A4EED7F7467.tif,specs935-v1-FA-P015077-U2OS-48h-P1-L2-TL_L19_s4_w3752E4084-2579-444D-9429-1DBFB4EB881D.tif,specs935-v1-FA-P015077-U2OS-48h-P1-L2-TL_L19_s4_w43E1CBF8D-62C1-4366-ABD9-200EE90D3AD4.tif,specs935-v1-FA-P015077-U2OS-48h-P1-L2-TL_L19_s4_w5AB0C3C28-B6C9-46DB-82D3-5A7815059F79.tif,specs935-v1-FA-P015077-U2OS-48h-P1-L2-TL_L19_s4_w63A6AE651-8F08-4D2E-BDBD-A1BF5157F883.tif,specs935-v1-FA-P015077-U2OS-48h-P1-L2-TL_L19_s4_w7642C4EA6-44DC-4C22-800B-277205BD4BE0.tif
P015077,L19,/mnt/micro-images-pvc/jonne/specs935-v1-FA-P015077-U2OS-48h-P1-L2-TL/2022-03-01/953,specs935-v1-FA-P015077-U2OS-48h-P1-L2-TL_L19_s5_w111176FF3-9013-4F50-9600-01F14C65164C.tif,specs935-v1-FA-P015077-U2OS-48h-P1-L2-TL_L19_s5_w2A9ACAA33-2779-4B67-AEEC-7D546EFABC4D.tif,specs935-v1-FA-P015077-U2OS-48h-P1-L2-TL_L19_s5_w3C2C59F36-8306-4BE1-B5A3-35A9CAE983F3.tif,specs935-v1-FA-P015077-U2OS-48h-P1-L2-TL_L19_s5_w440B58F76-516A-4A91-BAD9-7E72E0A25226.tif,specs935-v1-FA-P015077-U2OS-48h-P1-L2-TL_L19_s5_w594B89AD0-22B6-4AF1-9CD4-46B0BE800A3D.tif,specs935-v1-FA-P015077-U2OS-48h-P1-L2-TL_L19_s5_w6291E2F3A-4B2B-49E8-A470-00CDF4330BD2.tif,specs935-v1-FA-P015077-U2OS-48h-P1-L2-TL_L19_s5_w7DE0F7D4B-28FF-4512-9763-10F6A9C5624C.tif
P015077,M04,/mnt/micro-images-pvc/jonne/specs935-v1-FA-P015077-U2OS-48h-P1-L2-TL/2022-03-01/953,specs935-v1-FA-P015077-U2OS-48h-P1-L2-TL_M04_s1_w1631C1C16-BCD4-45A9-B415-2BF4067D9614.tif,specs935-v1-FA-P015077-U2OS-48h-P1-L2-TL_M04_s1_w2EE01F241-8417-4EEB-815B-F9B5836C31E7.tif,specs935-v1-FA-P015077-U2OS-48h-P1-L2-TL_M04_s1_w3A8ED7470-2B7B-4A89-BFE8-26175DFC7FFF.tif,specs935-v1-FA-P015077-U2OS-48h-P1-L2-TL_M04_s1_w45686F3CE-505F-4309-8507-5D83DE12DD3A.tif,specs935-v1-FA-P015077-U2OS-48h-P1-L2-TL_M04_s1_w51C8769EB-BF63-4687-A794-2E97B900B03C.tif,specs935-v1-FA-P015077-U2OS-48h-P1-L2-TL_M04_s1_w65B29594B-5B96-4715-AF9A-A79DCBBA3CD3.tif,specs935-v1-FA-P015077-U2OS-48h-P1-L2-TL_M04_s1_w7244C1FBC-EEDA-42BD-953E-7AA6D5FB5B0A.tif
P015077,M04,/mnt/micro-images-pvc/jonne/specs935-v1-FA-P015077-U2OS-48h-P1-L2-TL/2022-03-01/953,specs935-v1-FA-P015077-U2OS-48h-P1-L2-TL_M04_s2_w11CD1FAA4-FC25-441F-9057-A0D5A01A19BC.tif,specs935-v1-FA-P015077-U2OS-48h-P1-L2-TL_M04_s2_w28407A823-4259-4E57-A361-EB80429D9F19.tif,specs935-v1-FA-P015077-U2OS-48h-P1-L2-TL_M04_s2_w3488BC28D-6D15-44E7-A141-2F383601A6DA.tif,specs935-v1-FA-P015077-U2OS-48h-P1-L2-TL_M04_s2_w475B825D1-4C6C-4EF0-97C3-107038772F74.tif,specs935-v1-FA-P015077-U2OS-48h-P1-L2-TL_M04_s2_w5CF49E42C-7887-40F2-9973-4444C0758FAE.tif,specs935-v1-FA-P015077-U2OS-48h-P1-L2-TL_M04_s2_w6E64BDD5C-757B-4205-8D5B-2CA44AA127FE.tif,specs935-v1-FA-P015077-U2OS-48h-P1-L2-TL_M04_s2_w7E035D286-53CD-4F9A-9575-57A93B466707.tif
P015077,M04,/mnt/micro-images-pvc/jonne/specs935-v1-FA-P015077-U2OS-48h-P1-L2-TL/2022-03-01/953,specs935-v1-FA-P015077-U2OS-48h-P1-L2-TL_M04_s3_w1DDF5BA9E-DC36-4BD2-8E88-C3879E872DAB.tif,specs935-v1-FA-P015077-U2OS-48h-P1-L2-TL_M04_s3_w25DA6AA39-606E-452B-96F0-D67A2A5BA911.tif,specs935-v1-FA-P015077-U2OS-48h-P1-L2-TL_M04_s3_w34E993E91-7E7C-41CD-A28B-A44C926722AE.tif,specs935-v1-FA-P015077-U2OS-48h-P1-L2-TL_M04_s3_w431C4E680-B503-4849-8B3A-784C01F590B1.tif,specs935-v1-FA-P015077-U2OS-48h-P1-L2-TL_M04_s3_w57B3A2DF4-88A6-4436-A626-39D60B477003.tif,specs935-v1-FA-P015077-U2OS-48h-P1-L2-TL_M04_s3_w6D63CFD58-7991-443E-B6D2-DE6A4DD3DEB0.tif,specs935-v1-FA-P015077-U2OS-48h-P1-L2-TL_M04_s3_w76C4C3C80-C4D8-4B90-B512-559B7991BC9F.tif
P015077,M04,/mnt/micro-images-pvc/jonne/specs935-v1-FA-P015077-U2OS-48h-P1-L2-TL/2022-03-01/953,specs935-v1-FA-P015077-U2OS-48h-P1-L2-TL_M04_s4_w17921E820-8DFF-4C39-AA9C-98A04D732774.tif,specs935-v1-FA-P015077-U2OS-48h-P1-L2-TL_M04_s4_w2D347316E-64D0-47C0-81D2-5F23F1A24957.tif,specs935-v1-FA-P015077-U2OS-48h-P1-L2-TL_M04_s4_w3925758C2-183B-4918-84D9-5F2D8847DF9B.tif,specs935-v1-FA-P015077-U2OS-48h-P1-L2-TL_M04_s4_w4F8378967-D235-4DB5-831C-8AA6BC1A054A.tif,specs935-v1-FA-P015077-U2OS-48h-P1-L2-TL_M04_s4_w52CD55E1B-1815-430B-994E-0E43DD16AB3C.tif,specs935-v1-FA-P015077-U2OS-48h-P1-L2-TL_M04_s4_w6E923C647-FCAF-432B-9ED2-61621FE75517.tif,specs935-v1-FA-P015077-U2OS-48h-P1-L2-TL_M04_s4_w7DCB66984-4183-4B4A-9EBF-FF26279154E9.tif
P015077,M04,/mnt/micro-images-pvc/jonne/specs935-v1-FA-P015077-U2OS-48h-P1-L2-TL/2022-03-01/953,specs935-v1-FA-P015077-U2OS-48h-P1-L2-TL_M04_s5_w1305BA610-A073-4ADB-8A51-2DE87F2B9888.tif,specs935-v1-FA-P015077-U2OS-48h-P1-L2-TL_M04_s5_w2525BA42D-7863-4987-8B70-56471BE3BD89.tif,specs935-v1-FA-P015077-U2OS-48h-P1-L2-TL_M04_s5_w343F0A4F1-13D9-4B96-BBF3-9CBF43FF4F10.tif,specs935-v1-FA-P015077-U2OS-48h-P1-L2-TL_M04_s5_w41AC02142-EC7E-46FB-9F13-5ED69D5F061D.tif,specs935-v1-FA-P015077-U2OS-48h-P1-L2-TL_M04_s5_w5F9D99636-BD5C-43A6-9E24-C2DAFFFEA7CB.tif,specs935-v1-FA-P015077-U2OS-48h-P1-L2-TL_M04_s5_w6A4A36F90-BF0C-4AB0-8A1A-B03439888099.tif,specs935-v1-FA-P015077-U2OS-48h-P1-L2-TL_M04_s5_w7BCA2D430-0983-4311-B12C-59EEB0AF8ECC.tif
P015077,N07,/mnt/micro-images-pvc/jonne/specs935-v1-FA-P015077-U2OS-48h-P1-L2-TL/2022-03-01/953,specs935-v1-FA-P015077-U2OS-48h-P1-L2-TL_N07_s1_w1140D1BAC-23E2-460C-A04A-EBCE97960BCB.tif,specs935-v1-FA-P015077-U2OS-48h-P1-L2-TL_N07_s1_w243BF2A95-B6E3-4CC0-A0FA-31829FD3B9A3.tif,specs935-v1-FA-P015077-U2OS-48h-P1-L2-TL_N07_s1_w3B3F4542E-5FA1-4754-B9A9-11D4F64CC527.tif,specs935-v1-FA-P015077-U2OS-48h-P1-L2-TL_N07_s1_w4E0140363-2365-4ED4-85EC-477D1A4342CD.tif,specs935-v1-FA-P015077-U2OS-48h-P1-L2-TL_N07_s1_w5F5B285D3-356D-4F58-B8D9-D2B3607D3B75.tif,specs935-v1-FA-P015077-U2OS-48h-P1-L2-TL_N07_s1_w69B205C5D-D2D0-4C8E-8FE2-554852D8F1DA.tif,specs935-v1-FA-P015077-U2OS-48h-P1-L2-TL_N07_s1_w79BF3DA29-988C-4ED1-AC61-24D97EE76705.tif
P015077,N07,/mnt/micro-images-pvc/jonne/specs935-v1-FA-P015077-U2OS-48h-P1-L2-TL/2022-03-01/953,specs935-v1-FA-P015077-U2OS-48h-P1-L2-TL_N07_s2_w166C9475C-47EE-4A9F-ADCD-CD2099CDCAB9.tif,specs935-v1-FA-P015077-U2OS-48h-P1-L2-TL_N07_s2_w210ABFB6E-8956-44B2-BAEF-FE82B1BA64AE.tif,specs935-v1-FA-P015077-U2OS-48h-P1-L2-TL_N07_s2_w39A6806A8-ED02-4306-BEE1-B1C8943FFE35.tif,specs935-v1-FA-P015077-U2OS-48h-P1-L2-TL_N07_s2_w4C9E80B4C-2FA5-438B-B1E4-3E93B6ACAC27.tif,specs935-v1-FA-P015077-U2OS-48h-P1-L2-TL_N07_s2_w52A321A76-C211-42D5-84F7-A86605649B6E.tif,specs935-v1-FA-P015077-U2OS-48h-P1-L2-TL_N07_s2_w6F735C0C2-BE35-4611-B874-6C84C542E690.tif,specs935-v1-FA-P015077-U2OS-48h-P1-L2-TL_N07_s2_w7CF8E388C-FE17-4D90-AAF3-905D754EF6C0.tif
P015077,N07,/mnt/micro-images-pvc/jonne/specs935-v1-FA-P015077-U2OS-48h-P1-L2-TL/2022-03-01/953,specs935-v1-FA-P015077-U2OS-48h-P1-L2-TL_N07_s3_w1667B3C60-7F3A-478B-914C-51CCF103D6CD.tif,specs935-v1-FA-P015077-U2OS-48h-P1-L2-TL_N07_s3_w22A502805-659D-4D76-9EC4-4A020AADF6DD.tif,specs935-v1-FA-P015077-U2OS-48h-P1-L2-TL_N07_s3_w3265D9584-D025-4646-A012-84B72CCB038A.tif,specs935-v1-FA-P015077-U2OS-48h-P1-L2-TL_N07_s3_w49E10AD55-5C35-45A5-9E69-6BAA5BA18C00.tif,specs935-v1-FA-P015077-U2OS-48h-P1-L2-TL_N07_s3_w58A0F020E-77C1-46E0-8ECA-E868D15DB100.tif,specs935-v1-FA-P015077-U2OS-48h-P1-L2-TL_N07_s3_w679A1660E-DCE0-4944-808D-EC97FA486FBD.tif,specs935-v1-FA-P015077-U2OS-48h-P1-L2-TL_N07_s3_w7CE20358B-921B-406F-8F00-5681DE501B95.tif
P015077,N07,/mnt/micro-images-pvc/jonne/specs935-v1-FA-P015077-U2OS-48h-P1-L2-TL/2022-03-01/953,specs935-v1-FA-P015077-U2OS-48h-P1-L2-TL_N07_s4_w1C5F16045-FD91-448A-BE8D-D06F195CC8E3.tif,specs935-v1-FA-P015077-U2OS-48h-P1-L2-TL_N07_s4_w2BB083193-78F0-428D-9B71-41F1F7B45478.tif,specs935-v1-FA-P015077-U2OS-48h-P1-L2-TL_N07_s4_w3CFA4FA27-A615-4BDD-915A-F3709356ABEF.tif,specs935-v1-FA-P015077-U2OS-48h-P1-L2-TL_N07_s4_w4A60778A1-7AF8-42B8-A72B-DC27DF8CE400.tif,specs935-v1-FA-P015077-U2OS-48h-P1-L2-TL_N07_s4_w5706F720B-E48D-425B-95D7-782C97525CF1.tif,specs935-v1-FA-P015077-U2OS-48h-P1-L2-TL_N07_s4_w6DDDBA2B4-9743-4F37-9B63-C74E83855639.tif,specs935-v1-FA-P015077-U2OS-48h-P1-L2-TL_N07_s4_w7F1BE3270-3335-4A33-8709-9896B222D9B1.tif
P015077,N07,/mnt/micro-images-pvc/jonne/specs935-v1-FA-P015077-U2OS-48h-P1-L2-TL/2022-03-01/953,specs935-v1-FA-P015077-U2OS-48h-P1-L2-TL_N07_s5_w1E6B75A26-DD2D-410D-9F67-7DCAAC2EB456.tif,specs935-v1-FA-P015077-U2OS-48h-P1-L2-TL_N07_s5_w2FCCE50BB-B35A-4573-AA11-60B850732713.tif,specs935-v1-FA-P015077-U2OS-48h-P1-L2-TL_N07_s5_w33EF54EA4-A230-49B5-9882-18FB825068F2.tif,specs935-v1-FA-P015077-U2OS-48h-P1-L2-TL_N07_s5_w468CEA6AF-E9D9-4ED1-8281-B6E9DF7B97F7.tif,specs935-v1-FA-P015077-U2OS-48h-P1-L2-TL_N07_s5_w560C83401-69C7-41F7-93E0-0E7DA45DBACE.tif,specs935-v1-FA-P015077-U2OS-48h-P1-L2-TL_N07_s5_w620CEF262-9446-4A9D-B83D-CC90F9B2FC09.tif,specs935-v1-FA-P015077-U2OS-48h-P1-L2-TL_N07_s5_w7AD92D483-CCB3-496D-9403-3844C108070F.tif
P015077,O02,/mnt/micro-images-pvc/jonne/specs935-v1-FA-P015077-U2OS-48h-P1-L2-TL/2022-03-01/953,specs935-v1-FA-P015077-U2OS-48h-P1-L2-TL_O02_s1_w11728E24F-F732-40C6-8711-D9A97182F4F0.tif,specs935-v1-FA-P015077-U2OS-48h-P1-L2-TL_O02_s1_w2D557D000-4506-457D-A14F-86F4E31ED73D.tif,specs935-v1-FA-P015077-U2OS-48h-P1-L2-TL_O02_s1_w37B6804D7-590E-4131-99EA-E9565520368E.tif,specs935-v1-FA-P015077-U2OS-48h-P1-L2-TL_O02_s1_w4CD28A2E8-B16A-410C-B42A-920A5DAFB568.tif,specs935-v1-FA-P015077-U2OS-48h-P1-L2-TL_O02_s1_w528ABB745-C4AE-4B4B-87B0-0E453FABF589.tif,specs935-v1-FA-P015077-U2OS-48h-P1-L2-TL_O02_s1_w6EFEBC54B-A709-4533-B25B-4F242C300F60.tif,specs935-v1-FA-P015077-U2OS-48h-P1-L2-TL_O02_s1_w7E2408434-E247-4EE7-9D90-34363A5DFC81.tif
