plate,well,path,C1,C2,C3,C4,C5
P015079,E11,/mnt/micro-images-pvc/specs935-v1/specs935-v1-FA-P015079-U2OS-48h-P2-L2/2021-12-20/861,specs935-v1-FA-P015079-U2OS-48h-P2-L2_E11_s1_w1671704DF-6E54-49E5-97AF-96E6E952E383.tif,specs935-v1-FA-P015079-U2OS-48h-P2-L2_E11_s1_w20E7B68AE-947B-47F1-864C-D370D4FDA593.tif,specs935-v1-FA-P015079-U2OS-48h-P2-L2_E11_s1_w3F794196D-9DC0-47A6-B091-B2FA1C9E4E5C.tif,specs935-v1-FA-P015079-U2OS-48h-P2-L2_E11_s1_w4A24E98CD-CF36-4026-9862-E8247F1525FC.tif,specs935-v1-FA-P015079-U2OS-48h-P2-L2_E11_s1_w5F817DA48-5D85-43A2-936D-7BE36D042BAD.tif
P015079,E11,/mnt/micro-images-pvc/specs935-v1/specs935-v1-FA-P015079-U2OS-48h-P2-L2/2021-12-20/861,specs935-v1-FA-P015079-U2OS-48h-P2-L2_E11_s2_w1821E3418-7B8F-489B-948A-21330A0D5DB2.tif,specs935-v1-FA-P015079-U2OS-48h-P2-L2_E11_s2_w24A27C839-05A1-44B1-8E58-738DE7D173DE.tif,specs935-v1-FA-P015079-U2OS-48h-P2-L2_E11_s2_w38A38138F-C1A2-4D13-99AF-95078205C816.tif,specs935-v1-FA-P015079-U2OS-48h-P2-L2_E11_s2_w47B314577-F895-433C-8ECE-8661B0C3CFD9.tif,specs935-v1-FA-P015079-U2OS-48h-P2-L2_E11_s2_w596B7BDFA-40B3-43C9-8D21-69547959AD38.tif
P015079,E11,/mnt/micro-images-pvc/specs935-v1/specs935-v1-FA-P015079-U2OS-48h-P2-L2/2021-12-20/861,specs935-v1-FA-P015079-U2OS-48h-P2-L2_E11_s3_w1116FC1B7-C6E7-49D1-8D8B-F17F0EAB1E74.tif,specs935-v1-FA-P015079-U2OS-48h-P2-L2_E11_s3_w27BCE5EF5-E397-4760-A44F-578D8CBBC790.tif,specs935-v1-FA-P015079-U2OS-48h-P2-L2_E11_s3_w357373418-A2E4-47FB-9AF6-016A3A313D37.tif,specs935-v1-FA-P015079-U2OS-48h-P2-L2_E11_s3_w480100B19-3F6F-4EAE-A185-A2F37CC14CA9.tif,specs935-v1-FA-P015079-U2OS-48h-P2-L2_E11_s3_w5F69C210E-DDD8-4BC3-B9EF-93A0DE3B0A9C.tif
P015079,E11,/mnt/micro-images-pvc/specs935-v1/specs935-v1-FA-P015079-U2OS-48h-P2-L2/2021-12-20/861,specs935-v1-FA-P015079-U2OS-48h-P2-L2_E11_s4_w18472EBC2-5744-4E40-8A4E-1C33D0147D5D.tif,specs935-v1-FA-P015079-U2OS-48h-P2-L2_E11_s4_w22200F350-C068-4CFA-A887-033A3BD5ED21.tif,specs935-v1-FA-P015079-U2OS-48h-P2-L2_E11_s4_w3406E597C-49F1-4023-AE3D-EF7CCE6FC02E.tif,specs935-v1-FA-P015079-U2OS-48h-P2-L2_E11_s4_w4980BDC0F-1068-4171-BEF3-9DBD836A94F6.tif,specs935-v1-FA-P015079-U2OS-48h-P2-L2_E11_s4_w57B4E96EE-2079-4F01-91A8-11ED66D681D6.tif
P015079,E11,/mnt/micro-images-pvc/specs935-v1/specs935-v1-FA-P015079-U2OS-48h-P2-L2/2021-12-20/861,specs935-v1-FA-P015079-U2OS-48h-P2-L2_E11_s5_w128861548-C50D-4107-8A7A-9FA4936B1988.tif,specs935-v1-FA-P015079-U2OS-48h-P2-L2_E11_s5_w2927DAA8C-6C80-4A00-A4EB-7C87F71A4D2E.tif,specs935-v1-FA-P015079-U2OS-48h-P2-L2_E11_s5_w3FE1E57CA-F20E-4BA2-A79E-7ABA2588697C.tif,specs935-v1-FA-P015079-U2OS-48h-P2-L2_E11_s5_w40047287B-8309-444C-85CF-1EA4F01AB0BE.tif,specs935-v1-FA-P015079-U2OS-48h-P2-L2_E11_s5_w52C9A5E29-C2FE-4254-945F-F30DEBE3A4BC.tif
P015079,E11,/mnt/micro-images-pvc/specs935-v1/specs935-v1-FA-P015079-U2OS-48h-P2-L2/2021-12-20/861,specs935-v1-FA-P015079-U2OS-48h-P2-L2_E11_s6_w19EC62B0E-CCB5-48A0-869D-22D3BFA457EF.tif,specs935-v1-FA-P015079-U2OS-48h-P2-L2_E11_s6_w2B63D79CE-8769-45B8-807A-937D034BF099.tif,specs935-v1-FA-P015079-U2OS-48h-P2-L2_E11_s6_w39ADBEC4D-3EBA-4097-923C-E17F0C8A903D.tif,specs935-v1-FA-P015079-U2OS-48h-P2-L2_E11_s6_w46AA579D0-4E2F-4C4F-94F7-B9615ABD29BC.tif,specs935-v1-FA-P015079-U2OS-48h-P2-L2_E11_s6_w576E38F4F-DCF1-43A1-A0E7-4A9A748B5C05.tif
P015079,E11,/mnt/micro-images-pvc/specs935-v1/specs935-v1-FA-P015079-U2OS-48h-P2-L2/2021-12-20/861,specs935-v1-FA-P015079-U2OS-48h-P2-L2_E11_s7_w19B9CC127-980A-43D4-844C-8EBDA7ACBA39.tif,specs935-v1-FA-P015079-U2OS-48h-P2-L2_E11_s7_w2E6473CDF-3508-41E5-AF7C-C2E45CC72844.tif,specs935-v1-FA-P015079-U2OS-48h-P2-L2_E11_s7_w325D71680-289A-4D09-8DA1-E759347802BC.tif,specs935-v1-FA-P015079-U2OS-48h-P2-L2_E11_s7_w4CD6B7EC9-1A41-43AA-A2D2-35948A96F2CC.tif,specs935-v1-FA-P015079-U2OS-48h-P2-L2_E11_s7_w55DB146B8-963F-46C9-ADC6-001359955830.tif
P015079,E11,/mnt/micro-images-pvc/specs935-v1/specs935-v1-FA-P015079-U2OS-48h-P2-L2/2021-12-20/861,specs935-v1-FA-P015079-U2OS-48h-P2-L2_E11_s8_w1DF131677-976F-4432-840F-7D8387D69B1B.tif,specs935-v1-FA-P015079-U2OS-48h-P2-L2_E11_s8_w245FBC9FC-FC15-471F-9057-5D9428DBF314.tif,specs935-v1-FA-P015079-U2OS-48h-P2-L2_E11_s8_w35A35D269-5C7C-4131-AEAF-FEB6969C860F.tif,specs935-v1-FA-P015079-U2OS-48h-P2-L2_E11_s8_w429AF955B-EC27-4FE1-866C-7B643777C657.tif,specs935-v1-FA-P015079-U2OS-48h-P2-L2_E11_s8_w525613F66-0D76-4619-9805-AD637C2B026C.tif
P015079,E11,/mnt/micro-images-pvc/specs935-v1/specs935-v1-FA-P015079-U2OS-48h-P2-L2/2021-12-20/861,specs935-v1-FA-P015079-U2OS-48h-P2-L2_E11_s9_w13C5DF354-3F52-4C0F-8266-76A279CEA4F0.tif,specs935-v1-FA-P015079-U2OS-48h-P2-L2_E11_s9_w289A8ABAD-4A28-4AD9-B0D8-9C5B5576DEB4.tif,specs935-v1-FA-P015079-U2OS-48h-P2-L2_E11_s9_w316EBC948-6848-4A56-A7BA-872787D9DA88.tif,specs935-v1-FA-P015079-U2OS-48h-P2-L2_E11_s9_w453EA6022-475A-4CDC-A66C-6002B55B5A1E.tif,specs935-v1-FA-P015079-U2OS-48h-P2-L2_E11_s9_w51CDE5710-8A93-4604-A7A3-4EBABACC9842.tif
P015079,E13,/mnt/micro-images-pvc/specs935-v1/specs935-v1-FA-P015079-U2OS-48h-P2-L2/2021-12-20/861,specs935-v1-FA-P015079-U2OS-48h-P2-L2_E13_s1_w1EFFA5377-A0D3-4834-B29E-DD60117BB439.tif,specs935-v1-FA-P015079-U2OS-48h-P2-L2_E13_s1_w2D44CFB2F-1C32-4517-9E0B-D1F5B605752E.tif,specs935-v1-FA-P015079-U2OS-48h-P2-L2_E13_s1_w3BE79E902-C4DF-4DF1-A052-C113A997B077.tif,specs935-v1-FA-P015079-U2OS-48h-P2-L2_E13_s1_w4453E8658-650A-4200-84BC-68655FBC346B.tif,specs935-v1-FA-P015079-U2OS-48h-P2-L2_E13_s1_w5896897BA-5A28-4C69-BB07-A1A5A4F8864A.tif
P015079,E13,/mnt/micro-images-pvc/specs935-v1/specs935-v1-FA-P015079-U2OS-48h-P2-L2/2021-12-20/861,specs935-v1-FA-P015079-U2OS-48h-P2-L2_E13_s2_w11472829E-653C-4720-BE1A-9EEC30EB5672.tif,specs935-v1-FA-P015079-U2OS-48h-P2-L2_E13_s2_w28656B58F-D2B1-4E98-B5B8-13A523B23F20.tif,specs935-v1-FA-P015079-U2OS-48h-P2-L2_E13_s2_w3DBB73BF2-148A-4840-9FD3-A5C7DD585FD9.tif,specs935-v1-FA-P015079-U2OS-48h-P2-L2_E13_s2_w48635EFC4-5A93-46DD-8858-B669DE08D5C2.tif,specs935-v1-FA-P015079-U2OS-48h-P2-L2_E13_s2_w5E864C55E-36E2-4B98-9BF1-A03FDF379281.tif
P015079,E13,/mnt/micro-images-pvc/specs935-v1/specs935-v1-FA-P015079-U2OS-48h-P2-L2/2021-12-20/861,specs935-v1-FA-P015079-U2OS-48h-P2-L2_E13_s3_w114C2E988-AC55-428F-8972-C22AAE364F12.tif,specs935-v1-FA-P015079-U2OS-48h-P2-L2_E13_s3_w2FB526433-581A-433F-8B11-AB51534F85DF.tif,specs935-v1-FA-P015079-U2OS-48h-P2-L2_E13_s3_w324E58F20-81D2-4472-8C87-2335A979A588.tif,specs935-v1-FA-P015079-U2OS-48h-P2-L2_E13_s3_w40C7BB6D6-A51A-4541-86AE-4660A6E1FA88.tif,specs935-v1-FA-P015079-U2OS-48h-P2-L2_E13_s3_w50BBCDEBA-5344-4CDB-AC18-8B8FD7CED19B.tif
P015079,E13,/mnt/micro-images-pvc/specs935-v1/specs935-v1-FA-P015079-U2OS-48h-P2-L2/2021-12-20/861,specs935-v1-FA-P015079-U2OS-48h-P2-L2_E13_s4_w13FBAA2AA-A30A-4891-BBD3-F60F8D9A73F9.tif,specs935-v1-FA-P015079-U2OS-48h-P2-L2_E13_s4_w2623BC264-CDA0-43FB-B64A-FA8F55997E25.tif,specs935-v1-FA-P015079-U2OS-48h-P2-L2_E13_s4_w3A744E6E3-52BB-434F-8328-5C8E72C671E8.tif,specs935-v1-FA-P015079-U2OS-48h-P2-L2_E13_s4_w4FB04E55F-B417-484A-AC7E-188FBDA26A91.tif,specs935-v1-FA-P015079-U2OS-48h-P2-L2_E13_s4_w544C3CA1F-041B-4B90-BC1F-7375F0E6CAA1.tif
P015079,E13,/mnt/micro-images-pvc/specs935-v1/specs935-v1-FA-P015079-U2OS-48h-P2-L2/2021-12-20/861,specs935-v1-FA-P015079-U2OS-48h-P2-L2_E13_s5_w1F60654D0-B96E-4681-A52D-ACB113DCDB37.tif,specs935-v1-FA-P015079-U2OS-48h-P2-L2_E13_s5_w22FCFFCB7-3361-486E-A097-423BD812DDD6.tif,specs935-v1-FA-P015079-U2OS-48h-P2-L2_E13_s5_w3B497CD15-84A7-4CF6-870A-CCB3C722B975.tif,specs935-v1-FA-P015079-U2OS-48h-P2-L2_E13_s5_w4B353AD4F-8C96-4EE9-B93F-2A7C554C653F.tif,specs935-v1-FA-P015079-U2OS-48h-P2-L2_E13_s5_w5B993C5C3-5355-4CF6-A161-7DDA94AA63D0.tif
P015079,E13,/mnt/micro-images-pvc/specs935-v1/specs935-v1-FA-P015079-U2OS-48h-P2-L2/2021-12-20/861,specs935-v1-FA-P015079-U2OS-48h-P2-L2_E13_s6_w1FA91A7E7-A227-4610-9CC9-1F4F4E5EE5BA.tif,specs935-v1-FA-P015079-U2OS-48h-P2-L2_E13_s6_w250E0365F-D00D-4019-BB49-341198901E34.tif,specs935-v1-FA-P015079-U2OS-48h-P2-L2_E13_s6_w301717E3A-7B81-4001-A7B0-E9BA9E83D871.tif,specs935-v1-FA-P015079-U2OS-48h-P2-L2_E13_s6_w44976D255-C6D9-444E-9A31-267C10382438.tif,specs935-v1-FA-P015079-U2OS-48h-P2-L2_E13_s6_w5CD450729-5202-428A-98B9-B87CD41C7A2F.tif
P015079,E13,/mnt/micro-images-pvc/specs935-v1/specs935-v1-FA-P015079-U2OS-48h-P2-L2/2021-12-20/861,specs935-v1-FA-P015079-U2OS-48h-P2-L2_E13_s7_w15314124F-6139-4837-A36A-B6EDFE2D749B.tif,specs935-v1-FA-P015079-U2OS-48h-P2-L2_E13_s7_w2327B6585-6305-4DC7-9922-E3AB24B7F4A8.tif,specs935-v1-FA-P015079-U2OS-48h-P2-L2_E13_s7_w39905718B-ACD0-473B-B2AA-2DA23829E956.tif,specs935-v1-FA-P015079-U2OS-48h-P2-L2_E13_s7_w49FD99794-F942-45D9-B038-BAA6707A801C.tif,specs935-v1-FA-P015079-U2OS-48h-P2-L2_E13_s7_w501B1A78A-88AA-4053-97CC-41BF5C4FFECC.tif
P015079,E13,/mnt/micro-images-pvc/specs935-v1/specs935-v1-FA-P015079-U2OS-48h-P2-L2/2021-12-20/861,specs935-v1-FA-P015079-U2OS-48h-P2-L2_E13_s8_w1493918F6-B8EA-4334-869F-D2973628242A.tif,specs935-v1-FA-P015079-U2OS-48h-P2-L2_E13_s8_w2C620FF85-D09C-411A-A1A9-ED28AB4D1964.tif,specs935-v1-FA-P015079-U2OS-48h-P2-L2_E13_s8_w39F3DEFA2-4D37-47F6-AFD0-B9FA5E89EAD5.tif,specs935-v1-FA-P015079-U2OS-48h-P2-L2_E13_s8_w471C270E1-ADCC-41DA-8426-6C85C523186D.tif,specs935-v1-FA-P015079-U2OS-48h-P2-L2_E13_s8_w57FC8BBE8-EB5D-4B7D-B737-D26E6F16C21A.tif
P015079,E13,/mnt/micro-images-pvc/specs935-v1/specs935-v1-FA-P015079-U2OS-48h-P2-L2/2021-12-20/861,specs935-v1-FA-P015079-U2OS-48h-P2-L2_E13_s9_w1C21C2D7C-6453-4E7E-A5E0-943C34574D6E.tif,specs935-v1-FA-P015079-U2OS-48h-P2-L2_E13_s9_w2C14130D0-083F-44F6-9F6C-38EDADA81C29.tif,specs935-v1-FA-P015079-U2OS-48h-P2-L2_E13_s9_w3B8247952-8148-4287-B61B-123B15AD6EA5.tif,specs935-v1-FA-P015079-U2OS-48h-P2-L2_E13_s9_w403AB1DF2-9B80-4A86-A9D5-AB0069E70EE2.tif,specs935-v1-FA-P015079-U2OS-48h-P2-L2_E13_s9_w5B31B9334-092E-455E-A89B-E1C2015C5912.tif
P015079,F23,/mnt/micro-images-pvc/specs935-v1/specs935-v1-FA-P015079-U2OS-48h-P2-L2/2021-12-20/861,specs935-v1-FA-P015079-U2OS-48h-P2-L2_F23_s1_w1EC55C1B4-76B3-4467-973D-123D618B7C6E.tif,specs935-v1-FA-P015079-U2OS-48h-P2-L2_F23_s1_w2BDFBF407-B937-4204-9E15-2FFEDF067391.tif,specs935-v1-FA-P015079-U2OS-48h-P2-L2_F23_s1_w3E5B49103-DBF8-45F4-A683-6EEC31DC50D6.tif,specs935-v1-FA-P015079-U2OS-48h-P2-L2_F23_s1_w43209C318-673E-4796-81B5-8577067C552C.tif,specs935-v1-FA-P015079-U2OS-48h-P2-L2_F23_s1_w5539F6631-708B-4970-A809-B1F96F3329C1.tif
P015079,F23,/mnt/micro-images-pvc/specs935-v1/specs935-v1-FA-P015079-U2OS-48h-P2-L2/2021-12-20/861,specs935-v1-FA-P015079-U2OS-48h-P2-L2_F23_s2_w105EFA38D-74CE-4667-B750-92CA78A22113.tif,specs935-v1-FA-P015079-U2OS-48h-P2-L2_F23_s2_w28FE16F44-BFCD-449D-84CC-04FF991186A3.tif,specs935-v1-FA-P015079-U2OS-48h-P2-L2_F23_s2_w3865CFDCC-DB54-4FE7-ABD2-3401BB8F1288.tif,specs935-v1-FA-P015079-U2OS-48h-P2-L2_F23_s2_w4E87C7DD6-A3D8-4EFB-B4C1-4F3632F39728.tif,specs935-v1-FA-P015079-U2OS-48h-P2-L2_F23_s2_w55B0E01F1-5532-4E3D-A5FC-0695C5ADD695.tif
P015079,F23,/mnt/micro-images-pvc/specs935-v1/specs935-v1-FA-P015079-U2OS-48h-P2-L2/2021-12-20/861,specs935-v1-FA-P015079-U2OS-48h-P2-L2_F23_s3_w18802986C-16C2-4762-AF46-6C887AA87A42.tif,specs935-v1-FA-P015079-U2OS-48h-P2-L2_F23_s3_w293AF9832-3E10-49CC-9D11-9C09F2DCA378.tif,specs935-v1-FA-P015079-U2OS-48h-P2-L2_F23_s3_w370F19EC0-139D-44EA-8A36-73B17F0B1CD7.tif,specs935-v1-FA-P015079-U2OS-48h-P2-L2_F23_s3_w4C02B5AFB-710D-4BF1-AF60-EC25507F45F0.tif,specs935-v1-FA-P015079-U2OS-48h-P2-L2_F23_s3_w552254D93-EA4D-4200-B201-4A95928F040E.tif
P015079,F23,/mnt/micro-images-pvc/specs935-v1/specs935-v1-FA-P015079-U2OS-48h-P2-L2/2021-12-20/861,specs935-v1-FA-P015079-U2OS-48h-P2-L2_F23_s4_w16EE59D6A-E459-44B0-A254-63EACF4E20D4.tif,specs935-v1-FA-P015079-U2OS-48h-P2-L2_F23_s4_w2EB1FFE4B-772D-40B2-A6BC-11408FC1E573.tif,specs935-v1-FA-P015079-U2OS-48h-P2-L2_F23_s4_w3A949A357-0079-4A9D-81C0-4767484CDA70.tif,specs935-v1-FA-P015079-U2OS-48h-P2-L2_F23_s4_w4B0DEC33B-4E7D-4AC1-9066-254B9A69C75C.tif,specs935-v1-FA-P015079-U2OS-48h-P2-L2_F23_s4_w54F2BEE6B-FF3D-4C37-9987-5022451E01A4.tif
P015079,F23,/mnt/micro-images-pvc/specs935-v1/specs935-v1-FA-P015079-U2OS-48h-P2-L2/2021-12-20/861,specs935-v1-FA-P015079-U2OS-48h-P2-L2_F23_s5_w15AE534ED-B6C9-4D9D-A919-21D959BAD924.tif,specs935-v1-FA-P015079-U2OS-48h-P2-L2_F23_s5_w2B233E4BD-22CB-49BA-805B-43A97E376F0C.tif,specs935-v1-FA-P015079-U2OS-48h-P2-L2_F23_s5_w314A8AA51-EC6C-41A0-BE49-2AC3B013C53E.tif,specs935-v1-FA-P015079-U2OS-48h-P2-L2_F23_s5_w40463B93E-3D20-482A-8300-E81A021BA777.tif,specs935-v1-FA-P015079-U2OS-48h-P2-L2_F23_s5_w57FE32BF3-47BD-4FDA-A82A-B02A29252583.tif
P015079,F23,/mnt/micro-images-pvc/specs935-v1/specs935-v1-FA-P015079-U2OS-48h-P2-L2/2021-12-20/861,specs935-v1-FA-P015079-U2OS-48h-P2-L2_F23_s6_w1C864DEAF-E974-4DE2-8C75-CC958584112A.tif,specs935-v1-FA-P015079-U2OS-48h-P2-L2_F23_s6_w25C9476BF-F044-4DEE-9188-F610AFB49BB2.tif,specs935-v1-FA-P015079-U2OS-48h-P2-L2_F23_s6_w3EE7BEB2C-D881-49F8-83AE-7E62B724E29D.tif,specs935-v1-FA-P015079-U2OS-48h-P2-L2_F23_s6_w430FB311B-0C9F-488F-8C85-BBDA46E81996.tif,specs935-v1-FA-P015079-U2OS-48h-P2-L2_F23_s6_w521850C54-FBB6-4428-93C6-6D2BF055D82F.tif
P015079,F23,/mnt/micro-images-pvc/specs935-v1/specs935-v1-FA-P015079-U2OS-48h-P2-L2/2021-12-20/861,specs935-v1-FA-P015079-U2OS-48h-P2-L2_F23_s7_w16FB26CEB-24CD-418F-8DF9-83E9E05BACE8.tif,specs935-v1-FA-P015079-U2OS-48h-P2-L2_F23_s7_w26BB6C115-9BF6-42FA-9A20-87CE0DE4BE08.tif,specs935-v1-FA-P015079-U2OS-48h-P2-L2_F23_s7_w3F8D44B20-87C3-41BE-8F2D-7AA8833CBA8F.tif,specs935-v1-FA-P015079-U2OS-48h-P2-L2_F23_s7_w40E9D9A68-4830-4BDF-95B5-E8A8634D865C.tif,specs935-v1-FA-P015079-U2OS-48h-P2-L2_F23_s7_w5A9018113-3FA3-4742-B4F0-6718E9C12245.tif
P015079,F23,/mnt/micro-images-pvc/specs935-v1/specs935-v1-FA-P015079-U2OS-48h-P2-L2/2021-12-20/861,specs935-v1-FA-P015079-U2OS-48h-P2-L2_F23_s8_w18E85F3E9-C23C-4C80-82AA-5BA44C518713.tif,specs935-v1-FA-P015079-U2OS-48h-P2-L2_F23_s8_w296D99F11-1FEA-4DD1-A48A-989441966080.tif,specs935-v1-FA-P015079-U2OS-48h-P2-L2_F23_s8_w384A3C638-0D24-4354-8550-0ABFC1195FFB.tif,specs935-v1-FA-P015079-U2OS-48h-P2-L2_F23_s8_w45AD808EC-B543-4C18-8A62-EB07C4B348E9.tif,specs935-v1-FA-P015079-U2OS-48h-P2-L2_F23_s8_w5AC63CFE0-29D0-4348-BC13-6E2F193FF81C.tif
P015079,F23,/mnt/micro-images-pvc/specs935-v1/specs935-v1-FA-P015079-U2OS-48h-P2-L2/2021-12-20/861,specs935-v1-FA-P015079-U2OS-48h-P2-L2_F23_s9_w141C523A7-9821-4C6E-9729-EB1457DFC355.tif,specs935-v1-FA-P015079-U2OS-48h-P2-L2_F23_s9_w2EA255D1F-D196-4F9E-BE7E-3DFE13599656.tif,specs935-v1-FA-P015079-U2OS-48h-P2-L2_F23_s9_w3030AD617-1838-47CB-AE0A-F5AB3111B3E6.tif,specs935-v1-FA-P015079-U2OS-48h-P2-L2_F23_s9_w48CF5803B-A4D4-4521-A6A6-7097DC456DDE.tif,specs935-v1-FA-P015079-U2OS-48h-P2-L2_F23_s9_w5C99B9FC5-FDD2-4186-88F6-D96925816B93.tif
P015079,G16,/mnt/micro-images-pvc/specs935-v1/specs935-v1-FA-P015079-U2OS-48h-P2-L2/2021-12-20/861,specs935-v1-FA-P015079-U2OS-48h-P2-L2_G16_s1_w13D0E1386-A887-434B-A991-D14EEE841F17.tif,specs935-v1-FA-P015079-U2OS-48h-P2-L2_G16_s1_w2FE5FBA41-5324-4FE4-9565-12E508B17AA4.tif,specs935-v1-FA-P015079-U2OS-48h-P2-L2_G16_s1_w3E4D56907-3658-4673-AAD8-AB0D0073E806.tif,specs935-v1-FA-P015079-U2OS-48h-P2-L2_G16_s1_w40E84EC4F-AD9E-4117-91A4-6567409A66B6.tif,specs935-v1-FA-P015079-U2OS-48h-P2-L2_G16_s1_w53C562336-B94D-4B21-A895-B9E337E21DE0.tif
P015079,G16,/mnt/micro-images-pvc/specs935-v1/specs935-v1-FA-P015079-U2OS-48h-P2-L2/2021-12-20/861,specs935-v1-FA-P015079-U2OS-48h-P2-L2_G16_s2_w17524B53D-61AC-4082-BC3F-1D7734FB4946.tif,specs935-v1-FA-P015079-U2OS-48h-P2-L2_G16_s2_w2D6B19F7C-5B82-432A-8D3C-EB33FD5AA3B9.tif,specs935-v1-FA-P015079-U2OS-48h-P2-L2_G16_s2_w325B5EACA-EB2C-4AD9-90C9-6C95AF086906.tif,specs935-v1-FA-P015079-U2OS-48h-P2-L2_G16_s2_w4178B7D35-D072-40EF-A6EA-5D1057E7F648.tif,specs935-v1-FA-P015079-U2OS-48h-P2-L2_G16_s2_w5D83E3937-8EA4-4DAA-BDF8-ED1297F7DEDC.tif
P015079,G16,/mnt/micro-images-pvc/specs935-v1/specs935-v1-FA-P015079-U2OS-48h-P2-L2/2021-12-20/861,specs935-v1-FA-P015079-U2OS-48h-P2-L2_G16_s3_w1DF403DDD-A8B8-4956-8CBB-A37E31E537C3.tif,specs935-v1-FA-P015079-U2OS-48h-P2-L2_G16_s3_w27C24070E-ED7C-4D31-8163-572CDEB45A93.tif,specs935-v1-FA-P015079-U2OS-48h-P2-L2_G16_s3_w3FDD3E40A-F608-43E7-AF7A-11BDAFC068DE.tif,specs935-v1-FA-P015079-U2OS-48h-P2-L2_G16_s3_w4D98E1CEF-0EDA-47C5-8E6E-12E1AD019F4A.tif,specs935-v1-FA-P015079-U2OS-48h-P2-L2_G16_s3_w5C4F7F431-2629-4D08-9674-1C029378107C.tif
P015079,G16,/mnt/micro-images-pvc/specs935-v1/specs935-v1-FA-P015079-U2OS-48h-P2-L2/2021-12-20/861,specs935-v1-FA-P015079-U2OS-48h-P2-L2_G16_s4_w1C7E06282-5C1A-4AFD-A474-7104C6F2FD31.tif,specs935-v1-FA-P015079-U2OS-48h-P2-L2_G16_s4_w2E852F133-CC19-4ED2-B1AA-365FA8A465A7.tif,specs935-v1-FA-P015079-U2OS-48h-P2-L2_G16_s4_w3E8F143E2-C3EC-46A0-84A8-A8C2C7597C75.tif,specs935-v1-FA-P015079-U2OS-48h-P2-L2_G16_s4_w4824AC971-C7CA-43B5-A235-1BF040364914.tif,specs935-v1-FA-P015079-U2OS-48h-P2-L2_G16_s4_w5E3E92453-C403-4F34-9E24-A2BA14E31596.tif
P015079,G16,/mnt/micro-images-pvc/specs935-v1/specs935-v1-FA-P015079-U2OS-48h-P2-L2/2021-12-20/861,specs935-v1-FA-P015079-U2OS-48h-P2-L2_G16_s5_w1F6A82B0F-91D1-47EA-AB82-5C79979489E6.tif,specs935-v1-FA-P015079-U2OS-48h-P2-L2_G16_s5_w2EFA06717-3507-4B03-B250-57BED865A551.tif,specs935-v1-FA-P015079-U2OS-48h-P2-L2_G16_s5_w383E8E0BC-0201-4D02-8780-9F56E0CFE226.tif,specs935-v1-FA-P015079-U2OS-48h-P2-L2_G16_s5_w405AFFDDC-1DDD-49F8-B6EC-904D5DEAEF45.tif,specs935-v1-FA-P015079-U2OS-48h-P2-L2_G16_s5_w513E44186-4213-4914-B438-F3DDBE000EE9.tif
P015079,G16,/mnt/micro-images-pvc/specs935-v1/specs935-v1-FA-P015079-U2OS-48h-P2-L2/2021-12-20/861,specs935-v1-FA-P015079-U2OS-48h-P2-L2_G16_s6_w1F8E891D1-EF10-4155-88F9-E344E4503BE2.tif,specs935-v1-FA-P015079-U2OS-48h-P2-L2_G16_s6_w23C2946E1-D724-459E-BF43-38ABA49F9326.tif,specs935-v1-FA-P015079-U2OS-48h-P2-L2_G16_s6_w36862CCC1-C24B-4167-A0C7-F4A654C56B09.tif,specs935-v1-FA-P015079-U2OS-48h-P2-L2_G16_s6_w4D08EBF9E-D111-482B-A3CC-0676D47757DB.tif,specs935-v1-FA-P015079-U2OS-48h-P2-L2_G16_s6_w5CBC72DA3-1676-42C3-A3B2-1D8D8AFB5EC2.tif
P015079,G16,/mnt/micro-images-pvc/specs935-v1/specs935-v1-FA-P015079-U2OS-48h-P2-L2/2021-12-20/861,specs935-v1-FA-P015079-U2OS-48h-P2-L2_G16_s7_w1936B412E-4A67-45D1-928D-99239AF16104.tif,specs935-v1-FA-P015079-U2OS-48h-P2-L2_G16_s7_w209088AE1-52AA-4AA8-B25B-FDE0227845AC.tif,specs935-v1-FA-P015079-U2OS-48h-P2-L2_G16_s7_w344681ECD-AE7E-40DB-AFFE-AE851E76042B.tif,specs935-v1-FA-P015079-U2OS-48h-P2-L2_G16_s7_w424D93245-2FC7-4B38-A447-DA2A003DBF3C.tif,specs935-v1-FA-P015079-U2OS-48h-P2-L2_G16_s7_w5133D8F2B-78DF-4CC4-81DB-571556E119A4.tif
P015079,G16,/mnt/micro-images-pvc/specs935-v1/specs935-v1-FA-P015079-U2OS-48h-P2-L2/2021-12-20/861,specs935-v1-FA-P015079-U2OS-48h-P2-L2_G16_s8_w18E4390AA-DEB0-406A-9EAB-23F15EE66182.tif,specs935-v1-FA-P015079-U2OS-48h-P2-L2_G16_s8_w2060AE785-E03F-49B9-A4B2-F33EDD0B8DA5.tif,specs935-v1-FA-P015079-U2OS-48h-P2-L2_G16_s8_w3A20BF24A-A457-4620-83E0-DB306806B6AB.tif,specs935-v1-FA-P015079-U2OS-48h-P2-L2_G16_s8_w473A2B251-C4FF-4577-A984-9810037AB6D1.tif,specs935-v1-FA-P015079-U2OS-48h-P2-L2_G16_s8_w5507FA5E1-6BA0-40AD-B69D-724867A1C03D.tif
