plate,well,site,compound,batch_id,path,moa
P015090,L10,s2,CBK200914,BJ1898001,/scratch3-shared/phil/grit_based_numpy_data/bf/specs935-v1-FA-P015090-U2OS-48h-P8-L1-TL_L10_s2_w6E822795F-B73F-4DC5-A10E-609B9CC209A1.npy,glucocorticoid receptor agonist
P015090,L10,s3,CBK200914,BJ1898001,/scratch3-shared/phil/grit_based_numpy_data/bf/specs935-v1-FA-P015090-U2OS-48h-P8-L1-TL_L10_s3_w63F53BE1B-B77F-4D40-98CB-F09681D497D5.npy,glucocorticoid receptor agonist
P015090,L10,s4,CBK200914,BJ1898001,/scratch3-shared/phil/grit_based_numpy_data/bf/specs935-v1-FA-P015090-U2OS-48h-P8-L1-TL_L10_s4_w66F12CDF1-D209-4FC9-BDF3-B4820E63DD9C.npy,glucocorticoid receptor agonist
P015090,L10,s5,CBK200914,BJ1898001,/scratch3-shared/phil/grit_based_numpy_data/bf/specs935-v1-FA-P015090-U2OS-48h-P8-L1-TL_L10_s5_w655A95EDC-8EA8-41A4-8F02-B67300DBC480.npy,glucocorticoid receptor agonist
P015090,L11,s1,CBK290481,BJ1898170,/scratch3-shared/phil/grit_based_numpy_data/bf/specs935-v1-FA-P015090-U2OS-48h-P8-L1-TL_L11_s1_w6EDDCBF77-12BF-44E3-BFD0-77006CF0A5E1.npy,HDAC inhibitor
P015090,L11,s2,CBK290481,BJ1898170,/scratch3-shared/phil/grit_based_numpy_data/bf/specs935-v1-FA-P015090-U2OS-48h-P8-L1-TL_L11_s2_w6BFA6E317-A504-41CF-92DA-B20B507C6A72.npy,HDAC inhibitor
P015090,L11,s3,CBK290481,BJ1898170,/scratch3-shared/phil/grit_based_numpy_data/bf/specs935-v1-FA-P015090-U2OS-48h-P8-L1-TL_L11_s3_w64143BABD-197A-43D9-B458-6D249095F1B6.npy,HDAC inhibitor
P015090,L11,s4,CBK290481,BJ1898170,/scratch3-shared/phil/grit_based_numpy_data/bf/specs935-v1-FA-P015090-U2OS-48h-P8-L1-TL_L11_s4_w60C4246FA-D5AF-4146-8F71-3369932D1977.npy,HDAC inhibitor
P015090,L11,s5,CBK290481,BJ1898170,/scratch3-shared/phil/grit_based_numpy_data/bf/specs935-v1-FA-P015090-U2OS-48h-P8-L1-TL_L11_s5_w6DF51CA1E-2E8F-42E4-B930-52E8787A2F4E.npy,HDAC inhibitor
P015090,L13,s1,CBK307909,BJ1895506,/scratch3-shared/phil/grit_based_numpy_data/bf/specs935-v1-FA-P015090-U2OS-48h-P8-L1-TL_L13_s1_w6D298D7C3-CFB0-4B9A-A1F7-EB046D77BFD3.npy,glucocorticoid receptor agonist
P015090,L13,s2,CBK307909,BJ1895506,/scratch3-shared/phil/grit_based_numpy_data/bf/specs935-v1-FA-P015090-U2OS-48h-P8-L1-TL_L13_s2_w64048714B-D83E-4C4C-B030-E16D0141CB14.npy,glucocorticoid receptor agonist
P015090,L13,s3,CBK307909,BJ1895506,/scratch3-shared/phil/grit_based_numpy_data/bf/specs935-v1-FA-P015090-U2OS-48h-P8-L1-TL_L13_s3_w612168807-ADD7-4909-83D3-ACEC169668DC.npy,glucocorticoid receptor agonist
P015090,L13,s4,CBK307909,BJ1895506,/scratch3-shared/phil/grit_based_numpy_data/bf/specs935-v1-FA-P015090-U2OS-48h-P8-L1-TL_L13_s4_w6BC89A59C-0A07-4865-AD72-9755F6C23F7D.npy,glucocorticoid receptor agonist
P015090,L13,s5,CBK307909,BJ1895506,/scratch3-shared/phil/grit_based_numpy_data/bf/specs935-v1-FA-P015090-U2OS-48h-P8-L1-TL_L13_s5_w6AFE02BB2-9EA0-4523-A0EB-7C0173C95F33.npy,glucocorticoid receptor agonist
P015090,L15,s1,CBK290479,BJ1898167,/scratch3-shared/phil/grit_based_numpy_data/bf/specs935-v1-FA-P015090-U2OS-48h-P8-L1-TL_L15_s1_w66847C825-72D1-4FB1-835C-848CE441CAAF.npy,HDAC inhibitor
P015090,L15,s2,CBK290479,BJ1898167,/scratch3-shared/phil/grit_based_numpy_data/bf/specs935-v1-FA-P015090-U2OS-48h-P8-L1-TL_L15_s2_w69302C9BA-4D04-475F-87E5-C08714CA92E5.npy,HDAC inhibitor
P015090,L15,s3,CBK290479,BJ1898167,/scratch3-shared/phil/grit_based_numpy_data/bf/specs935-v1-FA-P015090-U2OS-48h-P8-L1-TL_L15_s3_w612613E1E-F8CF-42F5-82BF-6BEEF66BEA08.npy,HDAC inhibitor
P015090,L15,s4,CBK290479,BJ1898167,/scratch3-shared/phil/grit_based_numpy_data/bf/specs935-v1-FA-P015090-U2OS-48h-P8-L1-TL_L15_s4_w6F04016D5-6560-4C90-8B4E-F4EC9DEEEBBA.npy,HDAC inhibitor
P015090,L15,s5,CBK290479,BJ1898167,/scratch3-shared/phil/grit_based_numpy_data/bf/specs935-v1-FA-P015090-U2OS-48h-P8-L1-TL_L15_s5_w6ADFBAF10-D5BB-4D1F-9F90-DD7EBE574083.npy,HDAC inhibitor
P015090,L20,s1,CBK303971,BJ1897222,/scratch3-shared/phil/grit_based_numpy_data/bf/specs935-v1-FA-P015090-U2OS-48h-P8-L1-TL_L20_s1_w637F6A54F-126C-4F88-AC28-354A648B4BC9.npy,HDAC inhibitor
P015090,L20,s2,CBK303971,BJ1897222,/scratch3-shared/phil/grit_based_numpy_data/bf/specs935-v1-FA-P015090-U2OS-48h-P8-L1-TL_L20_s2_w67267001E-9317-41F6-A426-1C7DDE3E4B30.npy,HDAC inhibitor
P015090,L20,s3,CBK303971,BJ1897222,/scratch3-shared/phil/grit_based_numpy_data/bf/specs935-v1-FA-P015090-U2OS-48h-P8-L1-TL_L20_s3_w65DF1AC07-8ACD-4F6A-8A79-5B6A431540E3.npy,HDAC inhibitor
P015090,L20,s4,CBK303971,BJ1897222,/scratch3-shared/phil/grit_based_numpy_data/bf/specs935-v1-FA-P015090-U2OS-48h-P8-L1-TL_L20_s4_w6EA06D8C2-F42B-4E71-9C58-1427ED0E5F78.npy,HDAC inhibitor
P015090,L20,s5,CBK303971,BJ1897222,/scratch3-shared/phil/grit_based_numpy_data/bf/specs935-v1-FA-P015090-U2OS-48h-P8-L1-TL_L20_s5_w67CF1C9B8-BA39-4B15-82EB-176269CACB99.npy,HDAC inhibitor
P015090,L22,s1,CBK290945,BJ1899033,/scratch3-shared/phil/grit_based_numpy_data/bf/specs935-v1-FA-P015090-U2OS-48h-P8-L1-TL_L22_s1_w674664B8C-718B-4795-AF36-1A1EB2A0200E.npy,HDAC inhibitor
P015090,L22,s2,CBK290945,BJ1899033,/scratch3-shared/phil/grit_based_numpy_data/bf/specs935-v1-FA-P015090-U2OS-48h-P8-L1-TL_L22_s2_w6F3636E98-DECE-4C74-A0EC-C51BCE7BA0D2.npy,HDAC inhibitor
P015090,L22,s3,CBK290945,BJ1899033,/scratch3-shared/phil/grit_based_numpy_data/bf/specs935-v1-FA-P015090-U2OS-48h-P8-L1-TL_L22_s3_w6EF819DB9-8E91-4FF7-BDD7-2DB3B8D458E8.npy,HDAC inhibitor
P015090,L22,s4,CBK290945,BJ1899033,/scratch3-shared/phil/grit_based_numpy_data/bf/specs935-v1-FA-P015090-U2OS-48h-P8-L1-TL_L22_s4_w634B091C6-2090-4DEF-B7A1-569844F9E271.npy,HDAC inhibitor
P015090,L22,s5,CBK290945,BJ1899033,/scratch3-shared/phil/grit_based_numpy_data/bf/specs935-v1-FA-P015090-U2OS-48h-P8-L1-TL_L22_s5_w62E8D81FE-7A5E-478B-98CE-17AE94EE480D.npy,HDAC inhibitor
P015090,L23,s1,CBK277990,BJ1897023,/scratch3-shared/phil/grit_based_numpy_data/bf/specs935-v1-FA-P015090-U2OS-48h-P8-L1-TL_L23_s1_w6DAF6551C-D348-4C3A-933B-706C7640C0B0.npy,HDAC inhibitor
P015090,L23,s2,CBK277990,BJ1897023,/scratch3-shared/phil/grit_based_numpy_data/bf/specs935-v1-FA-P015090-U2OS-48h-P8-L1-TL_L23_s2_w69A6D0629-4F69-41ED-85CD-F71CD3541B6B.npy,HDAC inhibitor
P015090,L23,s3,CBK277990,BJ1897023,/scratch3-shared/phil/grit_based_numpy_data/bf/specs935-v1-FA-P015090-U2OS-48h-P8-L1-TL_L23_s3_w6677B90AB-815F-4910-879B-45CCFD828E2B.npy,HDAC inhibitor
P015090,L23,s4,CBK277990,BJ1897023,/scratch3-shared/phil/grit_based_numpy_data/bf/specs935-v1-FA-P015090-U2OS-48h-P8-L1-TL_L23_s4_w6D1CF368C-80A1-4419-8F1C-74C6320BE8E8.npy,HDAC inhibitor
P015090,L23,s5,CBK277990,BJ1897023,/scratch3-shared/phil/grit_based_numpy_data/bf/specs935-v1-FA-P015090-U2OS-48h-P8-L1-TL_L23_s5_w675342700-C2E1-42CF-A73A-3A1B2270E75D.npy,HDAC inhibitor
P015090,M04,s1,CBK308232,BJ1896412,/scratch3-shared/phil/grit_based_numpy_data/bf/specs935-v1-FA-P015090-U2OS-48h-P8-L1-TL_M04_s1_w6ECE53DC6-462C-4A69-9952-940859661D31.npy,HSP inhibitor
P015090,M04,s2,CBK308232,BJ1896412,/scratch3-shared/phil/grit_based_numpy_data/bf/specs935-v1-FA-P015090-U2OS-48h-P8-L1-TL_M04_s2_w6FFC7829C-B43A-4E5F-9346-7A262F4C8089.npy,HSP inhibitor
P015090,M04,s3,CBK308232,BJ1896412,/scratch3-shared/phil/grit_based_numpy_data/bf/specs935-v1-FA-P015090-U2OS-48h-P8-L1-TL_M04_s3_w62DF84138-391E-47A9-BF10-41C9AD26412C.npy,HSP inhibitor
P015090,M04,s4,CBK308232,BJ1896412,/scratch3-shared/phil/grit_based_numpy_data/bf/specs935-v1-FA-P015090-U2OS-48h-P8-L1-TL_M04_s4_w6415311BC-0434-4EEA-88DE-61E4D2FADA5C.npy,HSP inhibitor
P015090,M04,s5,CBK308232,BJ1896412,/scratch3-shared/phil/grit_based_numpy_data/bf/specs935-v1-FA-P015090-U2OS-48h-P8-L1-TL_M04_s5_w6B570E497-520C-4D64-94B3-2E3F7E4175A0.npy,HSP inhibitor
P015090,M05,s1,CBK278021,BJ1898628,/scratch3-shared/phil/grit_based_numpy_data/bf/specs935-v1-FA-P015090-U2OS-48h-P8-L1-TL_M05_s1_w65116DC85-AA85-465D-943A-B30CBFEC1C3A.npy,HSP inhibitor
P015090,M05,s2,CBK278021,BJ1898628,/scratch3-shared/phil/grit_based_numpy_data/bf/specs935-v1-FA-P015090-U2OS-48h-P8-L1-TL_M05_s2_w677DA6F21-FEA0-4C21-8707-8F6AF91440F8.npy,HSP inhibitor
P015090,M05,s3,CBK278021,BJ1898628,/scratch3-shared/phil/grit_based_numpy_data/bf/specs935-v1-FA-P015090-U2OS-48h-P8-L1-TL_M05_s3_w6F2F5510A-51F7-411D-87F2-BB0CCEAFC4BD.npy,HSP inhibitor
P015090,M05,s4,CBK278021,BJ1898628,/scratch3-shared/phil/grit_based_numpy_data/bf/specs935-v1-FA-P015090-U2OS-48h-P8-L1-TL_M05_s4_w6548A5133-1BEB-4261-90CE-6C100BD9AF0D.npy,HSP inhibitor
P015090,M05,s5,CBK278021,BJ1898628,/scratch3-shared/phil/grit_based_numpy_data/bf/specs935-v1-FA-P015090-U2OS-48h-P8-L1-TL_M05_s5_w68BF5E3B7-4C2B-4201-9AE7-3CC515C7DCC7.npy,HSP inhibitor
P015090,M07,s1,CBK308923,BJ1897365,/scratch3-shared/phil/grit_based_numpy_data/bf/specs935-v1-FA-P015090-U2OS-48h-P8-L1-TL_M07_s1_w692A99575-322E-4C3D-9B0A-FE58279DCAD6.npy,HSP inhibitor
P015090,M07,s2,CBK308923,BJ1897365,/scratch3-shared/phil/grit_based_numpy_data/bf/specs935-v1-FA-P015090-U2OS-48h-P8-L1-TL_M07_s2_w63CAAAAFD-DBCA-4830-8E96-A9C1FA8C01A1.npy,HSP inhibitor
P015090,M07,s3,CBK308923,BJ1897365,/scratch3-shared/phil/grit_based_numpy_data/bf/specs935-v1-FA-P015090-U2OS-48h-P8-L1-TL_M07_s3_w671CBAE6A-EB13-48B5-9BB6-845B44DF4F4C.npy,HSP inhibitor
P015090,M07,s4,CBK308923,BJ1897365,/scratch3-shared/phil/grit_based_numpy_data/bf/specs935-v1-FA-P015090-U2OS-48h-P8-L1-TL_M07_s4_w6788AF1E0-3861-4355-81C1-6A7C9FB352C9.npy,HSP inhibitor
P015090,M07,s5,CBK308923,BJ1897365,/scratch3-shared/phil/grit_based_numpy_data/bf/specs935-v1-FA-P015090-U2OS-48h-P8-L1-TL_M07_s5_w6FB30D146-AE4B-4C1B-B6E2-E5E36ACDA750.npy,HSP inhibitor
P015090,M09,s1,CBK200795,BJ1898085,/scratch3-shared/phil/grit_based_numpy_data/bf/specs935-v1-FA-P015090-U2OS-48h-P8-L1-TL_M09_s1_w6DEEDB3AD-E9F6-46B9-9337-8C133FE818DF.npy,glucocorticoid receptor agonist
P015090,M09,s2,CBK200795,BJ1898085,/scratch3-shared/phil/grit_based_numpy_data/bf/specs935-v1-FA-P015090-U2OS-48h-P8-L1-TL_M09_s2_w605F76F4F-67C6-433D-897D-13B43E27448A.npy,glucocorticoid receptor agonist
P015090,M09,s3,CBK200795,BJ1898085,/scratch3-shared/phil/grit_based_numpy_data/bf/specs935-v1-FA-P015090-U2OS-48h-P8-L1-TL_M09_s3_w6CA952358-0F2D-466D-A50B-BF8B7863D700.npy,glucocorticoid receptor agonist
P015090,M09,s4,CBK200795,BJ1898085,/scratch3-shared/phil/grit_based_numpy_data/bf/specs935-v1-FA-P015090-U2OS-48h-P8-L1-TL_M09_s4_w60E66A451-555A-4393-8C28-555D7859374D.npy,glucocorticoid receptor agonist
P015090,M09,s5,CBK200795,BJ1898085,/scratch3-shared/phil/grit_based_numpy_data/bf/specs935-v1-FA-P015090-U2OS-48h-P8-L1-TL_M09_s5_w6837D5385-AE48-4907-8B14-83D107BEA690.npy,glucocorticoid receptor agonist
P015090,M11,s1,CBK309488,BJ1898892,/scratch3-shared/phil/grit_based_numpy_data/bf/specs935-v1-FA-P015090-U2OS-48h-P8-L1-TL_M11_s1_w6A7DE1AD2-1999-4B26-A15E-689BBAC4971B.npy,HSP inhibitor
P015090,M11,s2,CBK309488,BJ1898892,/scratch3-shared/phil/grit_based_numpy_data/bf/specs935-v1-FA-P015090-U2OS-48h-P8-L1-TL_M11_s2_w687495680-A2E0-46AA-8654-0B29B4C15D14.npy,HSP inhibitor
P015090,M11,s3,CBK309488,BJ1898892,/scratch3-shared/phil/grit_based_numpy_data/bf/specs935-v1-FA-P015090-U2OS-48h-P8-L1-TL_M11_s3_w64F2905DA-756D-44A0-A546-0D2D306388FC.npy,HSP inhibitor
P015090,M11,s4,CBK309488,BJ1898892,/scratch3-shared/phil/grit_based_numpy_data/bf/specs935-v1-FA-P015090-U2OS-48h-P8-L1-TL_M11_s4_w69DD88578-9AC8-45A8-B84F-7F5448AF2186.npy,HSP inhibitor
P015090,M11,s5,CBK309488,BJ1898892,/scratch3-shared/phil/grit_based_numpy_data/bf/specs935-v1-FA-P015090-U2OS-48h-P8-L1-TL_M11_s5_w63100D26A-55A9-4171-B6EE-55930F6562A0.npy,HSP inhibitor
P015090,M13,s1,CBK309523,BJ1898956,/scratch3-shared/phil/grit_based_numpy_data/bf/specs935-v1-FA-P015090-U2OS-48h-P8-L1-TL_M13_s1_w69A860384-0D6C-4FD6-BB75-5404C1D9E3CF.npy,HDAC inhibitor
P015090,M13,s2,CBK309523,BJ1898956,/scratch3-shared/phil/grit_based_numpy_data/bf/specs935-v1-FA-P015090-U2OS-48h-P8-L1-TL_M13_s2_w6860C0685-1B23-41B7-A1DE-79FB4FFF965B.npy,HDAC inhibitor
P015090,M13,s3,CBK309523,BJ1898956,/scratch3-shared/phil/grit_based_numpy_data/bf/specs935-v1-FA-P015090-U2OS-48h-P8-L1-TL_M13_s3_w65287967E-B12C-4BE5-831A-EAEB1A11AB15.npy,HDAC inhibitor
P015090,M13,s4,CBK309523,BJ1898956,/scratch3-shared/phil/grit_based_numpy_data/bf/specs935-v1-FA-P015090-U2OS-48h-P8-L1-TL_M13_s4_w6620F1A33-C737-4713-A934-A042A8B1EAA9.npy,HDAC inhibitor
P015090,M13,s5,CBK309523,BJ1898956,/scratch3-shared/phil/grit_based_numpy_data/bf/specs935-v1-FA-P015090-U2OS-48h-P8-L1-TL_M13_s5_w6F6C98C64-D38E-4BDD-A58A-15AF80DAEBE5.npy,HDAC inhibitor
P015090,M14,s1,CBK309553,BJ1899005,/scratch3-shared/phil/grit_based_numpy_data/bf/specs935-v1-FA-P015090-U2OS-48h-P8-L1-TL_M14_s1_w6DC0510FC-BE79-4FCB-B8EA-A9C2D1E5356C.npy,HDAC inhibitor
P015090,M14,s2,CBK309553,BJ1899005,/scratch3-shared/phil/grit_based_numpy_data/bf/specs935-v1-FA-P015090-U2OS-48h-P8-L1-TL_M14_s2_w6FEB63160-6D10-4BE8-996E-744D21E981E9.npy,HDAC inhibitor
P015090,M14,s3,CBK309553,BJ1899005,/scratch3-shared/phil/grit_based_numpy_data/bf/specs935-v1-FA-P015090-U2OS-48h-P8-L1-TL_M14_s3_w65617846D-26F6-4DD7-8B5F-E01B226B2C06.npy,HDAC inhibitor
P015090,M14,s4,CBK309553,BJ1899005,/scratch3-shared/phil/grit_based_numpy_data/bf/specs935-v1-FA-P015090-U2OS-48h-P8-L1-TL_M14_s4_w62F62DC1C-FD72-4244-9854-6AFAC747422F.npy,HDAC inhibitor
P015090,M14,s5,CBK309553,BJ1899005,/scratch3-shared/phil/grit_based_numpy_data/bf/specs935-v1-FA-P015090-U2OS-48h-P8-L1-TL_M14_s5_w6AC8DBBA5-D1E2-4EE8-A7D4-8CE0EA8D7B73.npy,HDAC inhibitor
P015090,M17,s1,CBK291055,BJ1898419,/scratch3-shared/phil/grit_based_numpy_data/bf/specs935-v1-FA-P015090-U2OS-48h-P8-L1-TL_M17_s1_w6CFDAAE13-1350-4DF2-B9E8-B44984D89AEE.npy,HDAC inhibitor
P015090,M17,s2,CBK291055,BJ1898419,/scratch3-shared/phil/grit_based_numpy_data/bf/specs935-v1-FA-P015090-U2OS-48h-P8-L1-TL_M17_s2_w66E22548C-C9A6-4232-8A76-D3C8C9465FEA.npy,HDAC inhibitor
P015090,M17,s3,CBK291055,BJ1898419,/scratch3-shared/phil/grit_based_numpy_data/bf/specs935-v1-FA-P015090-U2OS-48h-P8-L1-TL_M17_s3_w655C149FC-2039-4D2D-BCA4-0A31E2FF9546.npy,HDAC inhibitor
P015090,M17,s4,CBK291055,BJ1898419,/scratch3-shared/phil/grit_based_numpy_data/bf/specs935-v1-FA-P015090-U2OS-48h-P8-L1-TL_M17_s4_w65AF789BC-71ED-4E57-A041-FEAB8313E11D.npy,HDAC inhibitor
P015090,M17,s5,CBK291055,BJ1898419,/scratch3-shared/phil/grit_based_numpy_data/bf/specs935-v1-FA-P015090-U2OS-48h-P8-L1-TL_M17_s5_w6CD5F6059-6ED2-4F63-949C-97A439A2CF82.npy,HDAC inhibitor
P015090,M18,s1,CBK289740,BJ1898665,/scratch3-shared/phil/grit_based_numpy_data/bf/specs935-v1-FA-P015090-U2OS-48h-P8-L1-TL_M18_s1_w68B9C053D-C551-4C92-A4F8-B7438AEDD8D8.npy,HDAC inhibitor
P015090,M18,s2,CBK289740,BJ1898665,/scratch3-shared/phil/grit_based_numpy_data/bf/specs935-v1-FA-P015090-U2OS-48h-P8-L1-TL_M18_s2_w607D548F3-A85A-4F67-832B-CF31C3C6ED66.npy,HDAC inhibitor
P015090,M18,s3,CBK289740,BJ1898665,/scratch3-shared/phil/grit_based_numpy_data/bf/specs935-v1-FA-P015090-U2OS-48h-P8-L1-TL_M18_s3_w6F4FDD80B-9433-45F4-AA55-695B657442EF.npy,HDAC inhibitor
P015090,M18,s4,CBK289740,BJ1898665,/scratch3-shared/phil/grit_based_numpy_data/bf/specs935-v1-FA-P015090-U2OS-48h-P8-L1-TL_M18_s4_w69F1C0E6F-9292-4515-8DB0-D0997A4CDE48.npy,HDAC inhibitor
P015090,M18,s5,CBK289740,BJ1898665,/scratch3-shared/phil/grit_based_numpy_data/bf/specs935-v1-FA-P015090-U2OS-48h-P8-L1-TL_M18_s5_w69FAD8E01-B026-40CE-AA81-75F4A315B698.npy,HDAC inhibitor
P015090,M20,s1,CBK277990,BJ1897023,/scratch3-shared/phil/grit_based_numpy_data/bf/specs935-v1-FA-P015090-U2OS-48h-P8-L1-TL_M20_s1_w6892CA571-2282-428A-A06C-3768CD9C5F63.npy,HDAC inhibitor
P015090,M20,s2,CBK277990,BJ1897023,/scratch3-shared/phil/grit_based_numpy_data/bf/specs935-v1-FA-P015090-U2OS-48h-P8-L1-TL_M20_s2_w6820AD16F-10FE-4393-90DF-A4B9252DCBF8.npy,HDAC inhibitor
P015090,M20,s3,CBK277990,BJ1897023,/scratch3-shared/phil/grit_based_numpy_data/bf/specs935-v1-FA-P015090-U2OS-48h-P8-L1-TL_M20_s3_w6D3775183-C6BB-4D5D-AAD4-EC71541C3803.npy,HDAC inhibitor
P015090,M20,s4,CBK277990,BJ1897023,/scratch3-shared/phil/grit_based_numpy_data/bf/specs935-v1-FA-P015090-U2OS-48h-P8-L1-TL_M20_s4_w698A4BB26-8028-4C6D-B25F-CA203FC2FC59.npy,HDAC inhibitor
P015090,M20,s5,CBK277990,BJ1897023,/scratch3-shared/phil/grit_based_numpy_data/bf/specs935-v1-FA-P015090-U2OS-48h-P8-L1-TL_M20_s5_w6B07BC9AE-8C96-4053-9388-27EC05E47024.npy,HDAC inhibitor
P015090,M21,s1,CBK201016,BJ1898152,/scratch3-shared/phil/grit_based_numpy_data/bf/specs935-v1-FA-P015090-U2OS-48h-P8-L1-TL_M21_s1_w65431375D-6327-4B53-9855-AE31AFAF5B28.npy,HDAC inhibitor
P015090,M21,s2,CBK201016,BJ1898152,/scratch3-shared/phil/grit_based_numpy_data/bf/specs935-v1-FA-P015090-U2OS-48h-P8-L1-TL_M21_s2_w68EE325A2-CD7A-4659-9B9D-87F55C098991.npy,HDAC inhibitor
P015090,M21,s3,CBK201016,BJ1898152,/scratch3-shared/phil/grit_based_numpy_data/bf/specs935-v1-FA-P015090-U2OS-48h-P8-L1-TL_M21_s3_w664AB9057-6092-4B97-B7F6-4609C9D8E4E5.npy,HDAC inhibitor
P015090,M21,s4,CBK201016,BJ1898152,/scratch3-shared/phil/grit_based_numpy_data/bf/specs935-v1-FA-P015090-U2OS-48h-P8-L1-TL_M21_s4_w6F973E6E0-A451-4753-8556-64A28DB3CE67.npy,HDAC inhibitor
P015090,M21,s5,CBK201016,BJ1898152,/scratch3-shared/phil/grit_based_numpy_data/bf/specs935-v1-FA-P015090-U2OS-48h-P8-L1-TL_M21_s5_w69DBFE8D0-C57D-473C-8F0A-9126EACC439C.npy,HDAC inhibitor
P015090,M22,s1,CBK290181,BJ1895873,/scratch3-shared/phil/grit_based_numpy_data/bf/specs935-v1-FA-P015090-U2OS-48h-P8-L1-TL_M22_s1_w6073ECC8D-6C55-43A2-BF96-A3E9AB9EBCCA.npy,HSP inhibitor
P015090,M22,s2,CBK290181,BJ1895873,/scratch3-shared/phil/grit_based_numpy_data/bf/specs935-v1-FA-P015090-U2OS-48h-P8-L1-TL_M22_s2_w67C293E40-3C13-48E4-ACF5-170A6D7C4777.npy,HSP inhibitor
P015090,M22,s3,CBK290181,BJ1895873,/scratch3-shared/phil/grit_based_numpy_data/bf/specs935-v1-FA-P015090-U2OS-48h-P8-L1-TL_M22_s3_w66ACA2D8B-AE11-4B26-9B9B-3AF2A9558CD9.npy,HSP inhibitor
P015090,M22,s4,CBK290181,BJ1895873,/scratch3-shared/phil/grit_based_numpy_data/bf/specs935-v1-FA-P015090-U2OS-48h-P8-L1-TL_M22_s4_w663915EF8-2A94-4314-AC58-3A05ACA03291.npy,HSP inhibitor
P015090,M22,s5,CBK290181,BJ1895873,/scratch3-shared/phil/grit_based_numpy_data/bf/specs935-v1-FA-P015090-U2OS-48h-P8-L1-TL_M22_s5_w61B904727-9177-46E7-A024-975AF68F11D3.npy,HSP inhibitor
P015090,N02,s1,CBK277934,BJ1898193,/scratch3-shared/phil/grit_based_numpy_data/bf/specs935-v1-FA-P015090-U2OS-48h-P8-L1-TL_N02_s1_w6AD81FF27-C012-4908-9051-5BC54B61046B.npy,HSP inhibitor
P015090,N02,s2,CBK277934,BJ1898193,/scratch3-shared/phil/grit_based_numpy_data/bf/specs935-v1-FA-P015090-U2OS-48h-P8-L1-TL_N02_s2_w6765CC213-3D59-49A5-9C68-95E00F75EA59.npy,HSP inhibitor
P015090,N02,s3,CBK277934,BJ1898193,/scratch3-shared/phil/grit_based_numpy_data/bf/specs935-v1-FA-P015090-U2OS-48h-P8-L1-TL_N02_s3_w69E3DD5F1-E8C3-4438-A09F-BA3D8D90F202.npy,HSP inhibitor
P015090,N02,s4,CBK277934,BJ1898193,/scratch3-shared/phil/grit_based_numpy_data/bf/specs935-v1-FA-P015090-U2OS-48h-P8-L1-TL_N02_s4_w6B2A564E9-661B-4971-ABD2-E1746B2CFA8E.npy,HSP inhibitor
P015090,N02,s5,CBK277934,BJ1898193,/scratch3-shared/phil/grit_based_numpy_data/bf/specs935-v1-FA-P015090-U2OS-48h-P8-L1-TL_N02_s5_w63C7D2A3C-E4E6-4196-88DC-E28443BFF342.npy,HSP inhibitor
P015090,N04,s1,CBK303867,BJ1898620,/scratch3-shared/phil/grit_based_numpy_data/bf/specs935-v1-FA-P015090-U2OS-48h-P8-L1-TL_N04_s1_w633D76274-5A60-42C9-AB3F-6F44B4EF5975.npy,HDAC inhibitor
P015090,N04,s2,CBK303867,BJ1898620,/scratch3-shared/phil/grit_based_numpy_data/bf/specs935-v1-FA-P015090-U2OS-48h-P8-L1-TL_N04_s2_w6D9E07C75-E8FB-4458-9E6F-23C41518B589.npy,HDAC inhibitor
P015090,N04,s3,CBK303867,BJ1898620,/scratch3-shared/phil/grit_based_numpy_data/bf/specs935-v1-FA-P015090-U2OS-48h-P8-L1-TL_N04_s3_w6DCB4608A-29F5-4F92-A7F5-983CC52FEBBE.npy,HDAC inhibitor
P015090,N04,s4,CBK303867,BJ1898620,/scratch3-shared/phil/grit_based_numpy_data/bf/specs935-v1-FA-P015090-U2OS-48h-P8-L1-TL_N04_s4_w62A054638-694A-4D93-813A-83B461992694.npy,HDAC inhibitor
P015090,N04,s5,CBK303867,BJ1898620,/scratch3-shared/phil/grit_based_numpy_data/bf/specs935-v1-FA-P015090-U2OS-48h-P8-L1-TL_N04_s5_w666DEEF96-E303-4BB7-9CD5-9F12EFDF00C0.npy,HDAC inhibitor
P015090,N05,s1,CBK309523,BJ1898956,/scratch3-shared/phil/grit_based_numpy_data/bf/specs935-v1-FA-P015090-U2OS-48h-P8-L1-TL_N05_s1_w6E596E71B-BD5D-4CE3-82C1-9DC09034CD33.npy,HDAC inhibitor
P015090,N05,s2,CBK309523,BJ1898956,/scratch3-shared/phil/grit_based_numpy_data/bf/specs935-v1-FA-P015090-U2OS-48h-P8-L1-TL_N05_s2_w637D5773E-19D9-461C-AD10-C5356E2A7467.npy,HDAC inhibitor
P015090,N05,s3,CBK309523,BJ1898956,/scratch3-shared/phil/grit_based_numpy_data/bf/specs935-v1-FA-P015090-U2OS-48h-P8-L1-TL_N05_s3_w6AF647CC2-2183-4298-BB22-45CE08C5066D.npy,HDAC inhibitor
P015090,N05,s4,CBK309523,BJ1898956,/scratch3-shared/phil/grit_based_numpy_data/bf/specs935-v1-FA-P015090-U2OS-48h-P8-L1-TL_N05_s4_w674D3EAA9-D9FB-4B55-8F82-B788872CE1DC.npy,HDAC inhibitor
